State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES12_DEM vote %	PRES12_REP vote %	PRES12_DEM votes	PRES12_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
Alabama	1	686,799	0,1,	R+12	72537	148936	0.0	0.0	0.0	0.0	1.0	686,799	0.1568932541067829	1.4738718325238945E12	7561873.9552577855	4404265.645139767	0.378240916369838	0.6217590836301621	112,667	185,204	0.683994222	0.257440539	0.024914781	0.012955224	0.000375542	0.010665383	0.008957150	0.000697159	355,164	133,676	12,937	6,727	195	5,538	4,651	362
Alabama	2	674,919	0,1,	R+12	62953	135529	0.0	0.0	0.0	0.0	1.0	674,919	0.28110855148897274	2.2019167245758594E12	7889580.061865913	2708952.802533633	0.38387497832559203	0.616125021674408	104,052	167,005	0.656205218	0.291732866	0.028551402	0.008964174	0.000471184	0.004501558	0.009116044	0.000457555	337,027	149,834	14,664	4,604	242	2,312	4,682	235
Alabama	3	680,256	0,1,	R+5	29879	137479	0.0	0.0	0.0	1.0	0.0	680,256	0.21458112662598786	1.6851013704996157E12	7726501.292482507	2943271.5792458276	0.445666049600483	0.554333950399517	122,539	152,418	0.648477031	0.302105900	0.024222440	0.012760941	0.000465043	0.003178753	0.008330590	0.000459302	338,850	157,860	12,657	6,668	243	1,661	4,353	240
Alabama	4	657,792	0,1,	R+29	139980	121217	0.0	0.0	0.0	0.0	1.0	657,792	0.1693881955871871	1.8111890085429004E12	1.044314462106191E7	1531340.1001462021	0.21130287005948012	0.7886971299405199	51,227	191,207	0.884224129	0.047986078	0.048573460	0.003566102	0.000292695	0.005634880	0.009421997	0.000300660	444,083	24,100	24,395	1,791	147	2,830	4,732	151
Alabama	5	720,659	0,1,	R+13	81460	154385	0.0	0.0	0.0	0.0	1.0	720,659	0.2833585207918442	1.0100371653321578E12	4605192.847778026	2783427.3737526913	0.36808951646856886	0.6319104835314312	113,655	195,115	0.754341745	0.169958636	0.037225554	0.014707106	0.000575401	0.008652729	0.013952571	0.000586258	416,893	93,929	20,573	8,128	318	4,782	7,711	324
Alabama	6	763,687	0,1,	R+25	171005	169345	0.0	0.0	0.0	0.0	1.0	763,687	0.10210366190213177	9.84171720244338E11	1.100575178226972E7	0.0	0.247548636064354	0.7524513639356459	83,842	254,847	0.811097279	0.127447612	0.035808815	0.015122922	0.000286609	0.002626095	0.007016732	0.000593936	469,777	73,816	20,740	8,759	166	1,521	4,064	344
Alabama	7	595,624	1,0,	D+21	114906	135024	1.0	0.0	0.0	0.0	0.0	595,624	0.09908343315788723	1.8483638465616128E12	1.402876686235809E7	1709389.6492256806	0.7127510664770708	0.28724893352292924	192,477	77,571	0.369067823	0.587703491	0.027019294	0.007758491	0.000224979	0.001978939	0.005847263	0.000399720	168,967	269,063	12,370	3,552	103	906	2,677	183
Alaska	1	667,047	0,1,	R+12	72662	146980	0.0	0.0	0.0	0.0	1.0	667,047	0.2264219287995333	1.5083765280721478E14	0.0	1.2199423518190756E8	0.3764083548782147	0.6235916451217853	110,649	183,311	0.682767432	0.030848059	0.046737802	0.053328565	0.008598975	0.132700778	0.043645155	0.001373235	356,987	16,129	24,437	27,883	4,496	69,383	22,820	718
Arizona	1	774,600	0,1,	R+6	34486	144336	0.0	0.0	0.0	1.0	0.0	774,600	0.23257138021314003	1.2575188785443344E13	2.0467265451592643E7	7465752.6767510595	0.4402678472453165	0.5597321527546835	127,093	161,579	0.621592061	0.016124074	0.168387372	0.009867376	0.002486375	0.168905367	0.011701587	0.000935787	365,999	9,494	99,148	5,810	1,464	99,453	6,890	551
Arizona	2	972,207	0,1,	R+9	59277	170927	0.0	0.0	0.0	0.0	1.0	972,207	0.11051484660581802	4.1681879335948955E12	1.78547845232976E7	5220944.737169389	0.413300453703785	0.586699546296215	141,288	200,565	0.743170920	0.032543290	0.168440451	0.025412393	0.001434056	0.015708072	0.012333423	0.000957395	547,251	23,964	124,035	18,713	1,056	11,567	9,082	705
