State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES12_DEM vote %	PRES12_REP vote %	PRES12_DEM votes	PRES12_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
California	13	1,577,221	2,1,	D+3	34734	96119	1.0	0.0	1.0	0.0	1.0	525,740	0.3374109430178268	2.9010110271031963E12	8451010.556072047	2591205.5366913453	0.5301131073036834	0.4698868926963165	305,721	270,988	0.599268934	0.057517201	0.188960175	0.113489584	0.005650150	0.006966987	0.026124075	0.002022893	704,467	67,614	222,131	133,412	6,642	8,190	30,710	2,378
California	14	1,568,744	1,2,	R+3	24370	67154	1.0	0.0	1.0	0.0	1.0	522,915	0.40791813575533237	4.635320002552376E12	1.0148571872794423E7	2401551.247650711	0.46976029624187793	0.5302397037581221	189,273	213,641	0.418507001	0.038277617	0.447379699	0.068429647	0.001100226	0.009502696	0.015258777	0.001544337	457,981	41,888	489,577	74,884	1,204	10,399	16,698	1,690
California	15	1,576,768	2,1,	D+2	28168	101588	1.0	0.0	1.0	0.0	1.0	525,589	0.15543900727238882	2.2902086632994326E12	1.0286677163658835E7	4427099.90736544	0.5231044354937943	0.47689556450620574	318,840	290,675	0.631124763	0.053470120	0.175569709	0.096169257	0.005345339	0.008301588	0.028207329	0.001811894	754,468	63,920	209,882	114,964	6,390	9,924	33,720	2,166
California	16	1,540,376	2,1,	D+1	11320	90958	1.0	0.0	1.0	0.0	1.0	513,459	0.6067502698912766	8.856733451829372E10	1354368.143944937	0.0	0.510369444678582	0.48963055532141797	278,528	267,210	0.312051595	0.035029962	0.428618182	0.200322688	0.005049396	0.002411783	0.014983226	0.001533167	353,742	39,710	485,882	227,086	5,724	2,734	16,985	1,738
Colorado	1	2,514,601	3,2,	D+8	215184	126792	3.0	0.0	0.0	0.0	2.0	502,920	0.6413564974500289	4.066259059444133E12	5439903.446180264	4648014.246426443	0.5848578610419448	0.41514213895805513	741,529	526,350	0.715538764	0.041700877	0.191107434	0.030585431	0.000909641	0.005108669	0.013758385	0.001290799	1,364,780	79,538	364,508	58,337	1,735	9,744	26,242	2,462
Colorado	2	2,514,595	2,3,	R+3	77320	123725	2.0	0.0	1.0	0.0	2.0	502,919	0.8559340081163752	1.7729843717320367E13	5439903.446180261	1.4258557252773726E7	0.4687537381712139	0.5312462618287861	579,959	657,277	0.762420494	0.031258158	0.158183480	0.023732215	0.001249314	0.007489554	0.014407451	0.001259334	1,445,733	59,273	299,954	45,002	2,369	14,202	27,320	2,388
Connecticut	1	1,841,517	2,2,	D+9	60598	98509	2.0	0.0	1.0	0.0	1.0	460,379	0.5787272364691286	4.295547281887367E11	1828535.2944906813	1634029.7338561001	0.5865537133242138	0.4134462866757862	462,236	325,818	0.712038610	0.099930720	0.133094560	0.038838727	0.000257853	0.001278638	0.010562757	0.003998136	1,005,155	141,068	187,884	54,827	364	1,805	14,911	5,644
Connecticut	2	1,732,580	2,1,	D+9	132390	124978	2.0	0.0	0.0	0.0	1.0	577,527	0.5289885101402545	7.314363320251351E11	1828535.2944906808	3119828.4336587638	0.5882753801386396	0.41172461986136044	441,123	308,735	0.774025883	0.078003663	0.097413901	0.033936514	0.000271290	0.002407420	0.011809660	0.002131670	1,041,393	104,948	131,063	45,659	365	3,239	15,889	2,868
Delaware	1	897,934	1,1,	D+9	126732	101910	1.0	0.0	0.0	1.0	0.0	448,967	0.8135230378925188	5.1979433470856586E11	0.0	3778109.2446150845	0.5945539514516663	0.40544604854833366	242,361	165,274	0.690056908	0.195015957	0.066654242	0.031303049	0.000255718	0.003247762	0.012268680	0.001197684	477,636	134,984	46,136	21,667	177	2,248	8,492	829
Florida	1	2,994,959	2,3,	R+4	56978	72048	2.0	0.0	1.0	0.0	2.0	598,992	0.25823291083952515	1.3314377872199011E12	6825097.316113126	1632306.3714170358	0.4604587056638657	0.5395412943361343	331,743	388,719	0.659151242	0.119213439	0.172810890	0.030882183	0.000645829	0.002619408	0.012107280	0.002569729	1,552,375	280,761	406,989	72,731	1,521	6,169	28,514	6,052
Florida	2	2,761,209	3,2,	D+1	12516	64024	2.0	0.0	1.0	0.0	2.0	552,242	0.27892609140105684	2.488651328628367E12	5380357.632829784	6944448.18609472	0.5097738160132828	0.4902261839867173	326,373	313,858	0.378736072	0.087355946	0.506333354	0.017449787	0.000260348	0.001408287	0.006895047	0.001561160	817,559	188,571	1,092,997	37,668	562	3,040	14,884	3,370
Florida	3	2,568,060	2,3,	R+7	97078	74238	2.0	0.0	0.0	1.0	2.0	513,612	0.29674801113767507	5.09628670552423E12	5472904.995937715	1.2290188563083215E7	0.4346166850541454	0.5653833149458546	322,639	419,714	0.749664752	0.150183760	0.059238454	0.021119399	0.000708810	0.004733752	0.013276314	0.001074759	1,526,172	305,745	120,598	42,995	1,443	9,637	27,028	2,188
Florida	4	2,874,694	2,3,	R+2	25850	62517	2.0	0.0	1.0	0.0	2.0	574,939	0.4243052813040524	1.0200552011930322E12	4072737.0718078674	1898204.0697633012	0.47932776442961395	0.5206722355703861	299,646	325,492	0.763755028	0.084004480	0.115341873	0.022878077	0.000526494	0.002275282	0.009928230	0.001290536	1,768,335	194,497	267,053	52,970	1,219	5,268	22,987	2,988
Florida	5	2,369,629	3,2,	D+14	117000	99833	3.0	0.0	1.0	0.0	1.0	473,926	0.2788847086145577	1.5284854934455505E11	2452004.130533276	229806.4705889452	0.6414021415764326	0.35859785842356734	640,331	357,999	0.574261990	0.206511194	0.174268622	0.026471982	0.000448170	0.001841348	0.012370135	0.003826559	1,073,770	386,140	325,852	49,498	838	3,443	23,130	7,155
Florida	6	1,677,367	2,3,	R+5	43824	44515	2.0	0.0	0.0	1.0	2.0	335,473	0.254899926815595	1.8641387164371682E12	8093544.338250544	1990581.4501693544	0.45077671320580937	0.5492232867941906	200,661	244,484	0.733210750	0.105780416	0.130586222	0.015964816	0.000433794	0.002680816	0.009737847	0.001605338	976,952	140,945	173,997	21,272	578	3,572	12,975	2,139
Florida	7	1,739,399	3,2,	D+13	64834	43796	3.0	0.0	0.0	1.0	1.0	347,880	0.2235912603904008	1.1685254695400658E11	2079213.0650324342	644640.1396430815	0.6259784802842502	0.37402151971574976	274,131	163,793	0.330979495	0.241033372	0.391030720	0.020915014	0.000407976	0.001457372	0.011725988	0.002450063	449,445	327,305	530,990	28,401	554	1,979	15,923	3,327
Florida	8	1,815,993	1,2,	R+0	3046	69341	1.0	0.0	1.0	0.0	1.0	605,331	0.25119211845710104	6.299468445514402E11	5613760.496865534	0.0	0.4963416803272778	0.5036583196727222	206,497	209,541	0.650458137	0.152777020	0.146057972	0.031863992	0.000597459	0.002889052	0.012821716	0.002534652	893,829	209,939	200,706	43,786	821	3,970	17,619	3,483
Georgia	1	2,295,331	1,4,	R+22	31716	86827	1.0	0.0	0.0	1.0	3.0	459,066	0.47989741713781375	1.7852100794725396E12	3891934.7368150796	3926959.622529231	0.2817384173463958	0.7182615826536042	244,616	623,622	0.735749406	0.093688536	0.104071581	0.052345303	0.000370095	0.002253559	0.010192299	0.001329222	1,226,598	156,192	173,502	87,267	617	3,757	16,992	2,216
Georgia	2	2,112,343	3,2,	D+4	73620	83644	2.0	1.0	0.0	0.0	2.0	422,469	0.40239010720248375	1.4296008371969954E12	5200505.325126394	1974961.2901349615	0.5440072309207946	0.4559927690792054	455,012	381,396	0.485269427	0.422640629	0.058700775	0.018860893	0.000435216	0.002337659	0.010606768	0.001148632	744,825	648,698	90,098	28,949	668	3,588	16,280	1,763
Georgia	3	1,768,545	1,2,	R+2	31812	118533	1.0	0.0	1.0	0.0	1.0	589,515	0.30213907016037644	3.255000248208478E12	7459209.288132449	5568100.066764569	0.47763607474795766	0.5223639252520423	339,690	371,500	0.591793429	0.332669070	0.042849127	0.017955395	0.000806731	0.002329304	0.010549846	0.001047098	787,854	442,882	57,045	23,904	1,074	3,101	14,045	1,394
Georgia	4	1,804,970	1,2,	R+5	70038	111706	1.0	0.0	0.0	1.0	1.0	601,657	0.5902242016990985	5.849915227957026E12	5391179.245222699	7692001.429230402	0.44775123986178	0.55224876013822	300,099	370,137	0.582770398	0.346805240	0.047716461	0.010435243	0.000592212	0.002600843	0.008402894	0.000676708	786,261	467,902	64,378	14,079	799	3,509	11,337	913
Georgia	5	1,706,464	2,1,	D+7	102996	127914	1.0	1.0	0.0	0.0	1.0	568,821	0.3582476579972145	1.402375892499085E11	2217917.9244936565	0.0	0.5670995558184654	0.4329004441815346	435,237	332,242	0.530578998	0.271976395	0.117217843	0.060874047	0.000411841	0.001803422	0.014228685	0.002908769	696,976	357,272	153,979	79,965	541	2,369	18,691	3,821
Hawaii	1	185,079	3,0,	D+26	11858	20660	2.0	0.0	1.0	0.0	0.0	61,693	0.5173926822463366	4.925152472611093E12	0.0	1.4582882199808676E7	0.7623188873471232	0.23768111265287684	47,247	14,731	0.255120054	0.014824659	0.071533569	0.411339321	0.085845205	0.002198805	0.157848257	0.001290130	269,530	15,662	75,574	434,573	90,694	2,323	166,764	1,363
Idaho	1	1,567,582	1,2,	R+16	208146	105465	1.0	0.0	0.0	0.0	2.0	522,527	0.551642918019351	1.7149255072304904E13	0.0	2.635343769005981E7	0.3355321068875765	0.6644678931124235	212,317	420,460	0.866508858	0.004969653	0.090281157	0.012484739	0.001330687	0.011053043	0.012558519	0.000813344	986,529	5,658	102,786	14,214	1,515	12,584	14,298	926
Illinois	1	3,085,126	3,2,	D+1	27374	123363	2.0	0.0	1.0	0.0	2.0	617,025	0.5136701929059404	4.3847290806381035E12	6396381.604858694	5280829.4704493275	0.5110932409416751	0.4889067590583249	630,479	603,110	0.804220861	0.051310276	0.103747676	0.029723412	0.000228103	0.001578146	0.008578498	0.000613028	1,861,563	118,770	240,149	68,802	528	3,653	19,857	1,419
Illinois	2	2,683,885	2,3,	R+4	85110	110519	2.0	0.0	1.0	0.0	2.0	536,777	0.5105410177833111	6.422201737086779E12	4080929.670486885	1.1322477437835418E7	0.4614955862073958	0.5385044137926043	510,032	595,140	0.832368492	0.083945051	0.046246539	0.025348477	0.000317715	0.001963009	0.009169519	0.000641198	1,731,726	174,646	96,215	52,737	661	4,084	19,077	1,334
Illinois	3	3,094,061	4,1,	D+25	111312	116726	4.0	0.0	0.0	0.0	1.0	618,812	0.22224999018488178	1.042209779683152E11	2427513.3603893104	0.0	0.7476802054766941	0.2523197945233059	872,720	294,517	0.421041505	0.271031476	0.235716027	0.060192759	0.000212264	0.001279207	0.009404484	0.001122278	973,933	626,937	545,247	139,235	491	2,959	21,754	2,596
Illinois	4	1,963,335	3,2,	D+15	82030	79610	3.0	0.0	1.0	0.0	1.0	392,667	0.3478363572673175	5.0039511250047784E11	2631908.6343590817	2159870.124849197	0.648480394927741	0.351519605072259	516,252	279,843	0.623091142	0.129645807	0.154569828	0.078238296	0.000285612	0.001325482	0.011292409	0.001551424	929,361	193,371	230,546	116,695	426	1,977	16,843	2,314
Illinois	5	2,004,225	2,1,	D+8	134058	134745	2.0	0.0	0.0	0.0	1.0	668,075	0.4628655818105003	7.32931076859828E11	3704539.149295952	1008297.1842626733	0.5829080402047344	0.4170919597952656	471,259	337,203	0.675271570	0.135518236	0.128027960	0.049241882	0.000197130	0.001180782	0.009584782	0.000977658	1,013,952	203,487	192,240	73,939	296	1,773	14,392	1,468
Indiana	1	1,620,971	1,2,	R+9	103438	97085	1.0	0.0	0.0	0.0	2.0	540,324	0.269154252904408	1.809487764124085E12	7849704.081035276	1788941.086374701	0.41121413500842063	0.5887858649915794	239,531	342,966	0.842628560	0.077115194	0.048286283	0.019209284	0.000283885	0.002466721	0.009279964	0.000730109	1,012,157	92,630	58,001	23,074	341	2,963	11,147	877
Indiana	2	1,620,749	1,2,	R+4	41462	94226	1.0	0.0	1.0	0.0	1.0	540,250	0.4418351423495666	1.5741685331509863E12	4659288.156132254	2709141.9724695645	0.46333175909564467	0.5366682409043554	261,946	303,407	0.839881508	0.100579202	0.033883272	0.013320903	0.000345891	0.002086049	0.009179276	0.000723899	1,019,832	122,129	41,143	16,175	420	2,533	11,146	879
Indiana	3	1,621,011	1,2,	R+6	64518	91331	1.0	0.0	0.0	1.0	1.0	540,337	0.3657869476842902	2.7202403428501436E12	3736908.098736711	7906870.810598634	0.4411324583558404	0.5588675416441596	241,730	306,246	0.900970712	0.048850042	0.025465041	0.013045770	0.000267124	0.002262133	0.008536745	0.000602433	1,123,160	60,897	31,745	16,263	333	2,820	10,642	751
Indiana	4	1,621,071	2,1,	D+2	26802	95387	1.0	0.0	1.0	0.0	1.0	540,357	0.5025930449057435	1.5597102073966748E12	4069265.4163130987	2900715.0421758182	0.5234151404279409	0.4765848595720591	299,562	272,760	0.776452351	0.108244619	0.086101895	0.017297844	0.000255471	0.002169029	0.008854123	0.000624667	942,183	131,349	104,480	20,990	310	2,632	10,744	758
Iowa	1	1,523,171	1,2,	R+0	4626	117849	1.0	0.0	1.0	0.0	1.0	507,724	0.6821326015322724	6.770441232166006E12	4252508.175010222	9220779.538288802	0.49673024214876266	0.5032697578512373	351,231	355,855	0.903248083	0.021284884	0.045594105	0.019063913	0.000432048	0.002758862	0.007134869	0.000483235	1,041,128	24,534	52,554	21,974	498	3,180	8,224	557
Iowa	2	1,523,184	2,1,	D+8	108078	119831	1.0	1.0	0.0	0.0	1.0	507,728	0.6316056729801016	5.025491084696755E12	4252508.175010222	7662437.483828533	0.5751598442796124	0.4248401557203876	413,529	305,452	0.915188387	0.027905668	0.030696235	0.015093767	0.000585908	0.002451718	0.007649396	0.000428922	1,066,847	32,530	35,783	17,595	683	2,858	8,917	500
Kansas	1	2,853,118	2,3,	R+11	200622	112627	1.0	1.0	0.0	0.0	3.0	570,624	1.1803500655825498	1.726877043624987E13	0.0	1.807877344765701E7	0.38906474053619705	0.6109352594638029	438,190	688,075	0.814691049	0.054628514	0.083690978	0.023472624	0.000653285	0.007993683	0.014114052	0.000755816	1,732,179	116,150	177,942	49,907	1,389	16,996	30,009	1,607
Kentucky	1	2,263,127	2,3,	R+16	74400	89663	1.0	0.0	1.0	0.0	3.0	452,625	0.6303429349655543	4.540880225712361E12	2635454.0688435254	9172077.019807281	0.3414886865665316	0.6585113134334684	306,175	590,414	0.915384846	0.041633178	0.023013871	0.009357288	0.000258096	0.001931391	0.007962298	0.000459030	1,585,366	72,105	39,858	16,206	447	3,345	13,790	795
Kentucky	2	2,076,240	1,2,	R+7	123578	144809	1.0	0.0	0.0	1.0	1.0	692,080	0.4506690091109166	3.8860602169764746E12	2635454.0688435254	1.0365425841878619E7	0.4288846508426666	0.5711153491573334	372,636	496,213	0.840201576	0.106596616	0.027138902	0.013026093	0.000620620	0.002287592	0.009519334	0.000609268	1,332,148	169,010	43,029	20,653	984	3,627	15,093	966
Louisiana	1	2,270,010	2,3,	R+11	181816	98706	1.0	1.0	0.0	0.0	3.0	454,002	0.24762187870389185	3.876641542470966E12	8618564.418665979	7210104.140012882	0.3921013785759949	0.6078986214240051	387,017	600,016	0.641883822	0.297692265	0.029482208	0.013211924	0.000329886	0.007559163	0.008756399	0.001084333	1,091,578	506,251	50,137	22,468	561	12,855	14,891	1,844
Louisiana	2	2,263,362	1,2,	R+7	130106	161785	1.0	0.0	0.0	1.0	1.0	754,454	0.34762422394101716	1.6201081950357817E12	4505081.3486994775	4196994.894657092	0.43298441239220486	0.5670155876077951	420,301	550,406	0.615873714	0.299358165	0.051291950	0.018177344	0.000344652	0.004138743	0.009251376	0.001564056	1,056,083	513,331	87,954	31,170	591	7,097	15,864	2,682
Maine	1	1,328,361	1,1,	D+8	231972	170280	1.0	0.0	0.0	0.0	1.0	664,180	0.6348582259758725	7.419277729879874E12	0.0	1.6157944322935505E7	0.5797130599984144	0.4202869400015856	394,853	286,265	0.955585731	0.008572556	0.009987398	0.009284248	0.000222048	0.005768494	0.010007326	0.000572200	1,007,023	9,034	10,525	9,784	234	6,079	10,546	603
Maryland	1	2,066,822	3,2,	D+9	174188	95473	3.0	0.0	0.0	1.0	1.0	413,364	0.20101649531277802	7.749761626063713E11	1743911.9379454206	6955297.27306461	0.5912247054843234	0.4087752945156766	564,444	390,259	0.645011096	0.160746960	0.092369800	0.083401724	0.000407812	0.001701431	0.014437820	0.001923357	1,020,156	254,239	146,093	131,909	645	2,691	22,835	3,042
Maryland	2	1,855,176	2,1,	D+6	108070	144285	1.0	1.0	0.0	0.0	1.0	618,392	0.6119688175976336	1.6756540019765562E12	1532008.7645988849	5778482.104688963	0.5624166143972499	0.4375833856027501	486,888	378,819	0.647717743	0.272704531	0.037790030	0.024119886	0.000436199	0.003134430	0.013102874	0.000994308	919,162	386,989	53,627	34,228	619	4,448	18,594	1,411
Maryland	3	1,851,554	3,0,	D+26	147914	275824	2.0	0.0	1.0	0.0	0.0	617,185	0.3202616401755571	1.591803059746042E11	2421099.4646031586	104104.32008164228	0.7560437090318464	0.2439562909681536	625,605	201,867	0.415654624	0.421556448	0.086335657	0.055919431	0.000473977	0.002523417	0.015793366	0.001743080	590,188	598,568	122,588	79,400	673	3,583	22,425	2,475
Massachusetts	1	1,976,283	2,1,	D+8	157250	161972	2.0	0.0	0.0	0.0	1.0	658,761	0.46852219957475616	1.314520215461096E12	1448290.065265995	5985975.229132206	0.5809038028373362	0.4190961971626637	564,538	407,289	0.832200891	0.033944672	0.076295119	0.036934994	0.000209836	0.001759242	0.011309044	0.007346201	1,281,006	52,251	117,441	56,854	323	2,708	17,408	11,308
Massachusetts	2	1,931,484	2,1,	D+10	168732	146977	2.0	0.0	0.0	0.0	1.0	643,828	0.7486377251074813	1.0876761079414901E12	1361748.325677278	3881484.9734063763	0.595667788161146	0.40433221183885404	525,295	356,564	0.803703089	0.039985462	0.091668956	0.044667228	0.000221694	0.001539091	0.012074911	0.006139569	1,196,345	59,520	136,453	66,489	330	2,291	17,974	9,139
Massachusetts	3	1,123,443	3,0,	D+26	92892	161621	2.0	0.0	1.0	0.0	0.0	374,481	0.41718674649906307	5.475714808852263E10	1284281.098635001	0.0	0.7624567142200104	0.23754328577998965	369,684	115,175	0.605708713	0.137008233	0.126117645	0.098121232	0.000262108	0.001478726	0.018835738	0.012467605	554,619	125,452	115,480	89,845	240	1,354	17,247	11,416
Massachusetts	4	1,469,152	2,1,	D+11	158462	118941	2.0	0.0	0.0	0.0	1.0	489,717	-1.0	-1.0	-1.0	-1.0	0.6110225981338008	0.3889774018661992	436,052	277,591	0.796951139	0.047779235	0.077823980	0.053065418	0.000254261	0.001574496	0.013480205	0.009071266	912,105	54,683	89,069	60,733	291	1,802	15,428	10,382
Michigan	1	2,572,956	3,2,	D+14	150430	117047	3.0	0.0	1.0	0.0	1.0	514,591	0.3363244219923627	6.927288135932609E11	3296864.8210555417	2387559.393115127	0.6357394041296726	0.36426059587032744	744,105	426,351	0.650291153	0.275303814	0.037593034	0.018897553	0.000178419	0.003229032	0.013713619	0.000793375	1,264,722	535,426	73,113	36,753	347	6,280	26,671	1,543
