State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES08_DEM vote %	PRES08_REP vote %	PRES08_DEM votes	PRES08_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
Arizona	12	492,119	0,1,	R+5	18613	86853	0.0	0.0	0.0	1.0	0.0	492,119	0.37661562233953	3.6839979415347885E10	1108703.5955550144	0.0	0.44642353415273023	0.5535764658472698	77,546	96,159	0.772034839	0.030011315	0.144171430	0.031534933	0.001298388	0.007684338	0.012178351	0.001086406	291,359	11,326	54,409	11,901	490	2,900	4,596	410
Arizona	13	490,293	0,1,	R+5	18537	86560	0.0	0.0	0.0	1.0	0.0	490,293	0.5029454052899612	3.4197388219908043E10	924359.6487077461	0.0	0.446461682426539	0.5535383175734611	77,291	95,828	0.438969853	0.062678467	0.441396253	0.030842169	0.001607528	0.010285759	0.013068716	0.001151256	145,274	20,743	146,077	10,207	532	3,404	4,325	381
Arkansas	1	486,115	0,1,	R+7	24630	89154	0.0	0.0	0.0	1.0	0.0	486,115	0.2481433433617759	3.0355069763084214E12	7311346.336695615	6782874.923947369	0.43093411400498016	0.5690658859950198	76,839	101,469	0.666370124	0.287898062	0.027659869	0.005755466	0.000282078	0.003615474	0.008088030	0.000330899	245,686	106,146	10,198	2,122	104	1,333	2,982	122
Arkansas	2	485,986	0,1,	R+16	53257	80921	0.0	0.0	0.0	0.0	1.0	485,986	0.3934584572379571	7.388982617242592E11	3575813.065801596	1709437.9328065505	0.3354650552085071	0.6645349447914929	54,292	107,549	0.828971476	0.027892636	0.079662011	0.029030151	0.001915232	0.015260964	0.016642034	0.000625495	299,519	10,078	28,783	10,489	692	5,514	6,013	226
Arkansas	3	486,138	0,1,	R+10	31478	80709	0.0	0.0	0.0	0.0	1.0	486,138	0.35797732585864567	2.370823283017469E12	4932230.0356800705	5587387.693709545	0.40249538465350826	0.5975046153464917	64,970	96,448	0.822176790	0.137759690	0.021996944	0.005277845	0.000221391	0.003837439	0.008459312	0.000270589	300,809	50,402	8,048	1,931	81	1,404	3,095	99
Arkansas	4	485,453	0,1,	R+14	48783	89524	0.0	0.0	0.0	0.0	1.0	485,453	0.2873777565028742	1.8997325760152727E12	7861884.164750458	1669923.3888827453	0.3637704066530017	0.6362295933469982	65,132	113,915	0.859851210	0.021413778	0.082622084	0.009368869	0.005668193	0.007720187	0.012881513	0.000474166	315,531	7,858	30,319	3,438	2,080	2,833	4,727	174
Arkansas	5	487,951	0,1,	R+6	23709	100568	0.0	0.0	0.0	1.0	0.0	487,951	0.3478755492653835	6.677108996851545E11	4911195.385689138	0.0	0.4410619733015139	0.5589380266984861	88,713	112,422	0.742391512	0.184780058	0.043260168	0.014331060	0.000302047	0.004158542	0.010183305	0.000593307	275,281	68,517	16,041	5,314	112	1,542	3,776	220
Arkansas	6	484,275	0,1,	R+10	33870	87888	0.0	0.0	0.0	0.0	1.0	484,275	0.2396707778546789	2.548485166424304E12	8660861.975556633	3864829.230293128	0.403655789186237	0.596344210813763	70,953	104,823	0.733759614	0.191168380	0.047747597	0.009428162	0.000275078	0.006067896	0.011038177	0.000515097	272,081	70,886	17,705	3,496	102	2,250	4,093	191
California	1	531,359	1,0,	D+3	9259	77331	0.0	0.0	1.0	0.0	0.0	531,359	0.31703228236128955	3.3115861013806725E10	1145700.7937745464	0.0	0.5299332087598037	0.4700667912401963	81,960	72,701	0.203311369	0.106195555	0.613918361	0.057200692	0.002582645	0.002928859	0.012298973	0.001563547	72,818	38,035	219,881	20,487	925	1,049	4,405	560
California	2	529,269	1,0,	D+24	103688	109641	1.0	0.0	0.0	0.0	0.0	529,269	0.275683126572133	5.376351333633122E10	1565466.0726120602	0.0	0.7364261544495216	0.26357384555047836	161,485	57,797	0.418177543	0.157430247	0.191418960	0.195253338	0.003604027	0.002550653	0.027937210	0.003628022	174,278	65,610	79,775	81,373	1,502	1,063	11,643	1,512
California	3	488,998	1,0,	D+21	66704	80913	1.0	0.0	0.0	0.0	0.0	488,998	0.2961458015666748	1.3741117676748276E10	763595.1677817345	0.0	0.706097907629182	0.29390209237081805	114,265	47,561	0.265185330	0.053999453	0.250943036	0.411207550	0.000694054	0.001398428	0.014918287	0.001653861	102,780	20,929	97,260	159,375	269	542	5,782	641
California	4	529,586	1,0,	D+5	21482	103230	0.0	1.0	0.0	0.0	0.0	529,586	0.2031478382980832	3.829885710495E10	1413234.6256033909	167938.1520279796	0.5520246052504117	0.4479753947495883	113,971	92,489	0.250671411	0.065510442	0.529923703	0.124969718	0.005694295	0.002821099	0.018742202	0.001667131	96,231	25,149	203,434	47,975	2,186	1,083	7,195	640
California	5	520,666	1,0,	D+2	7001	110777	0.0	0.0	1.0	0.0	0.0	520,666	0.26283486422018854	8.30654314538528E10	1992845.3992535374	0.0	0.5157998311916336	0.4842001688083664	114,277	107,276	0.665207648	0.052456596	0.164579363	0.076619406	0.005871851	0.006458250	0.027285912	0.001520974	254,104	20,038	62,868	29,268	2,243	2,467	10,423	581
California	6	489,316	1,0,	D+7	23824	87401	0.0	1.0	0.0	0.0	0.0	489,316	0.1184261312383133	2.1915568866907055E10	1524956.7799302107	0.0	0.5681456733904646	0.4318543266095354	99,313	75,489	0.271424169	0.025600031	0.434688688	0.249013478	0.001926263	0.002047342	0.013838821	0.001461208	98,635	9,303	157,965	90,491	700	744	5,029	531
California	7	697,799	1,0,	D+8	45974	147493	0.0	1.0	0.0	0.0	0.0	697,799	0.2725397659520916	1.6885075475472268E12	6762505.125487507	2748009.576552056	0.5779257320686405	0.42207426793135944	170,480	124,506	0.618003944	0.019535194	0.292240597	0.043176442	0.001583738	0.004858739	0.018288616	0.002312731	339,100	10,719	160,353	23,691	869	2,666	10,035	1,269
California	8	510,712	1,0,	D+23	107006	114972	1.0	0.0	0.0	0.0	0.0	510,712	0.1874357594725311	6.360137847568555E11	6529981.804461821	0.0	0.7326783912604808	0.2673216087395192	168,475	61,469	0.711425632	0.015438280	0.202667570	0.035659615	0.002885894	0.009415544	0.020828628	0.001678838	283,496	6,152	80,761	14,210	1,150	3,752	8,300	669
California	9	505,686	1,0,	D+29	120298	102118	1.0	0.0	0.0	0.0	0.0	505,686	0.1174449439184997	5.424498469123198E10	2409170.6576582137	0.0	0.7945073346520691	0.20549266534793081	162,267	41,969	0.354221415	0.138228856	0.222936416	0.241354463	0.006761844	0.003106659	0.030029371	0.003360976	142,069	55,440	89,414	96,801	2,712	1,246	12,044	1,348
California	10	556,732	1,0,	D+9	27601	80466	1.0	0.0	0.0	0.0	0.0	556,732	0.199205442411618	1.57422932894168E12	9965253.064724468	0.0	0.5857541430799535	0.4142458569200465	94,266	66,665	0.351440300	0.035082675	0.538819162	0.051206946	0.002007511	0.005039316	0.013572523	0.002831567	136,899	13,666	209,890	19,947	782	1,963	5,287	1,103
California	11	528,741	1,0,	D+7	30155	102517	0.0	1.0	0.0	0.0	0.0	528,741	0.17898604147197436	5.119111220365422E10	1895800.4985041858	0.0	0.5735369428335927	0.42646305716640737	117,594	87,439	0.691231102	0.062657205	0.127844492	0.076633138	0.004401111	0.006047516	0.028568960	0.002616476	280,035	25,384	51,793	31,046	1,783	2,450	11,574	1,060
California	12	536,598	1,0,	D+2	4763	78768	0.0	0.0	1.0	0.0	0.0	536,598	0.2502265850726133	7.243540727702844E10	1907276.512820314	0.0	0.5151172755260736	0.48488272447392644	81,149	76,386	0.378527646	0.056756135	0.412629966	0.127745758	0.002795444	0.003449196	0.016150290	0.001945566	144,752	21,704	157,793	48,851	1,069	1,319	6,176	744
California	13	569,169	0,1,	R+1	3240	82970	0.0	0.0	1.0	0.0	0.0	569,169	0.20754629003126784	7.754019802233827E11	6851898.13141825	0.0	0.49023743521754853	0.5097625647824515	81,350	84,590	0.442955509	0.055981200	0.388639232	0.083528557	0.001323589	0.008651216	0.017216484	0.001704213	180,383	22,797	158,264	34,015	539	3,523	7,011	694
California	14	539,129	1,0,	D+11	45796	101377	1.0	0.0	0.0	0.0	0.0	539,129	0.2513453752774145	4.95331664911686E10	1573683.9976082258	0.0	0.6129348866113615	0.38706511338863847	124,275	78,479	0.389718848	0.116047511	0.249637961	0.190033490	0.012650724	0.005755104	0.033807798	0.002348563	155,817	46,398	99,810	75,979	5,058	2,301	13,517	939
California	15	512,714	0,1,	R+1	1909	88120	0.0	0.0	1.0	0.0	0.0	512,714	0.2121923228375017	8.516631453756195E10	2245815.245002174	0.0	0.49458405914695386	0.5054159408530462	87,165	89,074	0.662400769	0.022328176	0.213345897	0.074592807	0.002037644	0.003218887	0.020486511	0.001589309	246,737	8,317	79,469	27,785	759	1,199	7,631	592
California	16	397,498	0,1,	R+7	15302	52833	0.0	0.0	0.0	1.0	0.0	397,498	0.1850824345802317	2.9812545997465312E12	1.3323198319972802E7	1205441.5724156327	0.42759260310790603	0.572407396892094	45,182	60,484	0.461619163	0.040904828	0.439181688	0.026382447	0.002511416	0.011026519	0.017044577	0.001329362	128,482	11,385	122,237	7,343	699	3,069	4,744	370
California	17	513,693	1,0,	D+3	8685	74613	0.0	0.0	1.0	0.0	0.0	513,693	0.13992283214566384	3.2131586756224475E11	5371885.224066181	0.0	0.5291003518177249	0.4708996481822751	78,955	70,270	0.465194713	0.074049713	0.388294748	0.045295460	0.002260171	0.005714038	0.017629337	0.001561819	171,862	27,357	143,452	16,734	835	2,111	6,513	577
California	18	564,686	1,0,	D+5	22901	110076	0.0	1.0	0.0	0.0	0.0	564,686	0.21957099603498112	1.6127532318432302E10	960730.1198046467	0.0	0.5520120281079804	0.44798797189201955	121,526	98,625	0.459017346	0.099950042	0.290472041	0.112669478	0.005458158	0.003715451	0.026661090	0.002056394	197,545	43,015	125,009	48,489	2,349	1,599	11,474	885
California	19	539,348	1,0,	D+1	4422	78171	0.0	0.0	1.0	0.0	0.0	539,348	0.30507455292910957	4.8105836814023056E10	1407669.9092766705	0.0	0.5141420731473308	0.48585792685266915	80,382	75,960	0.339309187	0.112883114	0.424164411	0.094150227	0.003811003	0.003530439	0.020060373	0.002091246	130,613	43,453	163,277	36,242	1,467	1,359	7,722	805
California	20	528,706	1,0,	D+1	3673	80857	0.0	0.0	1.0	0.0	0.0	528,706	0.3221679054096626	2.3316884219769888E11	3015775.8100974266	0.0	0.5113565390537558	0.4886434609462443	82,693	79,020	0.535623235	0.024888661	0.352685891	0.050478150	0.006085305	0.006341835	0.022492621	0.001404301	202,532	9,411	133,359	19,087	2,301	2,398	8,505	531
California	21	470,463	1,0,	D+21	64176	77866	1.0	0.0	0.0	0.0	0.0	470,463	0.3245415639386259	7.113770749470448E9	524831.2694017463	0.0	0.706046284642848	0.29395371535715203	109,954	45,778	0.017771058	0.220072199	0.746807263	0.004494015	0.002562517	0.001553526	0.004974487	0.001764934	5,548	68,705	233,148	1,403	800	485	1,553	551
California	22	535,656	1,0,	D+30	143188	117441	1.0	0.0	0.0	0.0	0.0	535,656	0.2614685413647291	1.06795128045617E11	1653651.8989400717	815845.2087263513	0.8048083718633186	0.1951916281366814	189,035	45,847	0.339204071	0.032197940	0.165727810	0.431145128	0.005711570	0.001612434	0.021464524	0.002936522	147,047	13,958	71,844	186,904	2,476	699	9,305	1,273
California	23	559,622	1,0,	D+19	90970	118147	1.0	0.0	0.0	0.0	0.0	559,622	0.2603315523215493	5.951526294991959E10	1694945.3754824423	0.0	0.6924932499344038	0.30750675006559625	163,632	72,662	0.534924265	0.072591243	0.240492925	0.112742164	0.005020356	0.003694314	0.028388263	0.002146470	224,290	30,437	100,837	47,272	2,105	1,549	11,903	900
California	24	433,703	1,0,	D+6	21990	87764	0.0	1.0	0.0	0.0	0.0	433,703	0.21957149792094616	9.953364359049164E10	1944629.4926704697	589457.1496619311	0.5626395788706076	0.43736042112939244	98,759	76,769	0.425636130	0.022309161	0.461685080	0.066511220	0.002466276	0.003633689	0.016422021	0.001336421	135,995	7,128	147,513	21,251	788	1,161	5,247	427
California	25	462,232	1,0,	D+18	56726	77931	1.0	0.0	0.0	0.0	0.0	462,232	0.17247449918886093	3.746971741094918E11	5224956.686348573	0.0	0.6819750805199472	0.31802491948005285	106,294	49,568	0.498980172	0.079863624	0.327206388	0.067589796	0.001435535	0.003735383	0.018605138	0.002583964	166,844	26,704	109,408	22,600	480	1,249	6,221	864
California	26	479,965	1,0,	D+21	65473	79468	1.0	0.0	0.0	0.0	0.0	479,965	0.25940478619436574	1.4005552639926537E10	823694.3076056415	0.0	0.7059741403718501	0.29402585962814987	112,204	46,731	0.252455131	0.126426890	0.340639159	0.246585360	0.008792284	0.002089473	0.020295386	0.002716315	91,825	45,985	123,900	89,690	3,198	760	7,382	988
California	27	472,040	1,0,	D+12	34354	73038	1.0	0.0	0.0	0.0	0.0	472,040	0.23460565579517242	6.98901024384206E11	6118479.815394876	0.0	0.6175894739724527	0.3824105260275473	90,215	55,861	0.401963606	0.123317893	0.406691606	0.037935398	0.002676519	0.005603671	0.019620584	0.002190723	129,907	39,854	131,435	12,260	865	1,811	6,341	708
California	28	500,146	1,0,	D+27	108541	102357	1.0	0.0	0.0	0.0	0.0	500,146	0.2100640709012886	1.145784599053086E11	2618065.654965118	0.0	0.7651052937527172	0.2348947062472828	156,627	48,086	0.566570078	0.090245058	0.137533478	0.173442605	0.003911716	0.002573920	0.023721803	0.002001343	211,755	33,729	51,403	64,824	1,462	962	8,866	748
California	29	558,981	1,0,	D+5	22668	108979	0.0	1.0	0.0	0.0	0.0	558,981	0.22616725772118418	4.693871011254951E10	1614937.2101899674	0.0	0.5520008441993411	0.44799915580065885	120,313	97,645	0.591750750	0.036440531	0.137064432	0.197485713	0.003969448	0.003233436	0.027861329	0.002194362	259,691	15,992	60,151	86,667	1,742	1,419	12,227	963
California	30	538,910	1,0,	D+5	22258	104866	0.0	1.0	0.0	0.0	0.0	538,910	0.19432326705216246	1.0095680572476463E11	1808526.3714096004	995450.5578508265	0.5530629565350066	0.4469370434649934	115,995	93,737	0.639809225	0.019927019	0.235172309	0.076219062	0.004254774	0.003176307	0.019533058	0.001908247	259,847	8,093	95,511	30,955	1,728	1,290	7,933	775
California	31	484,353	1,0,	D+21	66070	80157	1.0	0.0	0.0	0.0	0.0	484,353	0.18500644170418593	1.455208855104842E10	994200.9442226316	0.0	0.7060643487156455	0.29393565128435445	113,192	47,122	0.114117346	0.024032795	0.648159535	0.201466109	0.001107410	0.001827654	0.008005238	0.001283913	40,086	8,442	227,679	70,769	389	642	2,812	451
California	32	540,131	1,0,	D+25	108509	107362	1.0	0.0	0.0	0.0	0.0	540,131	0.21267407427238474	4.932809409908376E11	4215711.715205114	1577411.021052166	0.752672047242261	0.24732795275773903	161,616	53,107	0.651635040	0.019695529	0.212058497	0.083244641	0.003620050	0.003299107	0.024481358	0.001965777	276,131	8,346	89,860	35,275	1,534	1,398	10,374	833
California	33	496,695	1,0,	D+21	67760	82222	1.0	0.0	0.0	0.0	0.0	496,695	0.20576058209862097	1.1844149710902983E10	850502.8753710615	0.0	0.7060275838583348	0.29397241614166525	116,102	48,342	0.558443361	0.046737939	0.206404962	0.161102683	0.000789613	0.001555299	0.022058929	0.002907213	233,388	19,533	86,262	67,329	330	650	9,219	1,215
California	34	476,299	1,0,	D+10	37914	90489	1.0	0.0	0.0	0.0	0.0	476,299	0.3360612931544665	6.41245546092806E10	1548488.076967823	0.0	0.6047475383748301	0.3952524616251699	109,446	71,532	0.693568351	0.018092200	0.163160608	0.099610479	0.001133002	0.002136440	0.020471230	0.001827690	251,594	6,563	59,187	36,134	411	775	7,426	663
California	35	634,677	0,1,	R+3	16239	140283	0.0	0.0	1.0	0.0	0.0	634,677	0.32164974976022104	4.2623459755040615E12	9717024.63862838	4249828.10535332	0.4710601821324827	0.5289398178675173	132,163	148,402	0.787795261	0.016370011	0.125856238	0.029516537	0.001826241	0.013543448	0.023227935	0.001864329	392,983	8,166	62,782	14,724	911	6,756	11,587	930
California	36	592,790	1,0,	D+2	7859	84046	0.0	0.0	1.0	0.0	0.0	592,790	0.34399036838556507	3.662467296572081E12	7912285.187553399	4872879.673566748	0.5233772182924725	0.4766227817075275	87,975	80,116	0.509009171	0.027038723	0.417099038	0.024581269	0.001470885	0.008083141	0.011318639	0.001399135	227,013	12,059	186,022	10,963	656	3,605	5,048	624
California	37	520,041	1,0,	D+21	79452	95161	1.0	0.0	0.0	0.0	0.0	520,041	0.23000262256364465	2.3354179651573368E10	1129590.0190738544	0.0	0.7087304673132901	0.2912695326867099	134,887	55,435	0.404941664	0.021258218	0.153823368	0.389996191	0.003838428	0.001692692	0.022395806	0.002053633	162,676	8,540	61,795	156,672	1,542	680	8,997	825
California	38	483,386	1,0,	D+17	51374	77481	1.0	0.0	0.0	0.0	0.0	483,386	0.21167822591371008	2.4295992415813354E11	3797818.1018412025	0.0	0.66576321936991	0.33423678063008994	103,168	51,794	0.444760095	0.040866306	0.391556368	0.100588602	0.001670926	0.003344650	0.015502943	0.001710110	158,907	14,601	139,898	35,939	597	1,195	5,539	611
California	39	521,370	1,0,	D+2	4929	77474	0.0	0.0	1.0	0.0	0.0	521,370	0.11753914323929916	1.324469101443833E11	3763003.196040547	0.0	0.5159054386338554	0.48409456136614454	79,938	75,009	0.532716565	0.049020618	0.336948623	0.052727194	0.002860598	0.006296027	0.018126159	0.001304216	196,468	18,079	124,268	19,446	1,055	2,322	6,685	481
California	40	684,531	1,0,	D+1	6331	142368	0.0	0.0	1.0	0.0	0.0	684,531	0.21383696228290783	6.309125005034828E12	1.3362289369319214E7	7857218.673379581	0.5111173547333485	0.4888826452666514	145,533	139,202	0.759959513	0.010581480	0.139672510	0.032730128	0.001615695	0.027971962	0.025584365	0.001884347	401,688	5,593	73,826	17,300	854	14,785	13,523	996
California	41	508,986	1,0,	D+30	124537	102520	1.0	0.0	0.0	0.0	0.0	508,986	0.22165911313525055	3.072865346818308E10	1319878.3382220396	0.0	0.8036910051258541	0.19630899487414588	164,788	40,251	0.267157592	0.072380206	0.254620708	0.352730121	0.014680768	0.002619141	0.033910432	0.001901031	102,308	27,718	97,507	135,078	5,622	1,003	12,986	728
California	42	501,668	1,0,	D+15	52192	85465	1.0	0.0	0.0	0.0	0.0	501,668	0.22859486992485226	1.8283444424756996E10	1002537.6700837683	0.0	0.6526706839056924	0.3473293160943076	111,561	59,369	0.290468138	0.020003403	0.524196593	0.147710896	0.001962317	0.002677579	0.011579798	0.001401275	109,241	7,523	197,143	55,552	738	1,007	4,355	527
California	43	513,692	1,0,	D+21	70084	85027	1.0	0.0	0.0	0.0	0.0	513,692	0.17371473499459353	8.932348744881967E10	1829078.7580228709	950513.9892175907	0.7060639561551036	0.2939360438448963	120,069	49,985	0.514656645	0.080250850	0.263312004	0.109549136	0.004258341	0.002460486	0.022666977	0.002845562	205,822	32,094	105,304	43,811	1,703	984	9,065	1,138
