State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES04_DEM vote %	PRES04_REP vote %	PRES04_DEM votes	PRES04_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
Louisiana	1	2,266,725	1,2,	R+6	111036	165592	1.0	0.0	0.0	1.0	1.0	755,575	0.3477548128406477	4.597898227522464E12	5027407.403917057	1.048326356116875E7	0.44412247531299726	0.5558775246870027	441,253	552,286	0.645926992	0.262873912	0.054263216	0.018880761	0.000291816	0.006916871	0.009172296	0.001674136	1,102,308	448,608	92,603	32,221	498	11,804	15,653	2,857
Louisiana	2	2,266,647	1,2,	R+9	170840	154207	1.0	0.0	0.0	0.0	2.0	755,549	0.3592283315543866	6.399826720658513E12	5027407.403917056	1.3246771095118988E7	0.4076784484873638	0.5923215515126362	377,200	548,039	0.611745050	0.334136429	0.026619772	0.012533320	0.000382724	0.004768244	0.008837755	0.000976706	1,045,353	570,974	45,488	21,417	654	8,148	15,102	1,669
Maine	1	1,328,361	1,1,	D+5	289734	178375	1.0	0.0	0.0	0.0	1.0	664,180	0.6348582259758725	7.419277729879874E12	0.0	1.6157944322935505E7	0.5469624874736333	0.4530375125263667	390,255	323,240	0.955585731	0.008572556	0.009987398	0.009284248	0.000222048	0.005768494	0.010007326	0.000572200	1,007,023	9,034	10,525	9,784	234	6,079	10,546	603
Maryland	1	3,608,793	3,2,	D+8	224482	143560	2.0	1.0	0.0	0.0	2.0	721,759	0.7139024942854172	1.8623518637642437E12	1186280.8412929303	6052343.755386333	0.5781844601423961	0.4218155398576039	830,026	605,547	0.554334264	0.331458184	0.061732654	0.033890969	0.000466327	0.002810924	0.014004205	0.001302474	1,539,399	920,467	171,433	94,116	1,295	7,806	38,890	3,617
Maryland	2	2,164,759	2,1,	D+5	85330	153635	1.0	1.0	0.0	0.0	1.0	721,586	0.23851144823425494	7.474586067932874E11	1186280.84129293	6785539.942448881	0.5462833586461271	0.45371664135387285	503,564	418,236	0.602414264	0.194290460	0.091797404	0.092129609	0.000390614	0.001774192	0.015188934	0.002014523	990,107	319,329	150,875	151,421	642	2,916	24,964	3,311
Massachusetts	1	2,183,356	2,1,	D+14	252154	154054	2.0	0.0	0.0	0.0	1.0	727,785	0.6770633664760052	2.936055179467272E11	1231206.54014722	1470903.8722084449	0.6363992400867235	0.3636007599132764	588,234	336,082	0.758447817	0.038272642	0.106394603	0.075740182	0.000221879	0.001093833	0.012828625	0.007000418	1,316,045	66,410	184,614	131,423	385	1,898	22,260	12,147
Massachusetts	2	2,182,963	2,1,	D+13	257178	165315	2.0	0.0	0.0	0.0	1.0	727,654	0.677217324406533	1.1139766310228513E12	952009.897241547	4792677.85476282	0.6296405703529773	0.3703594296470228	624,526	367,351	0.772640683	0.093322656	0.056494329	0.044428461	0.000251591	0.002253250	0.016199059	0.014409970	1,326,682	160,242	97,005	76,287	432	3,869	27,815	24,743
Massachusetts	3	2,181,310	2,1,	D+12	225884	161462	2.0	0.0	0.0	0.0	1.0	727,103	0.8662831278303532	1.049371322521529E12	1198662.9093863664	3603878.475567317	0.6165826588449759	0.3834173411550241	597,320	371,439	0.827183529	0.036905984	0.080620407	0.036612507	0.000221898	0.001462615	0.011635904	0.005357157	1,386,731	61,871	135,156	61,379	372	2,452	19,507	8,981
Michigan	1	3,514,067	2,3,	R+0	14940	174465	2.0	0.0	1.0	0.0	2.0	702,813	0.5282229349763826	1.6258680056821523E13	6711026.317003167	1.727468167627287E7	0.49571967128451133	0.5042803287154887	864,837	879,772	0.839293663	0.096444754	0.025620677	0.017584533	0.000231946	0.008545617	0.011707216	0.000571595	2,283,264	262,374	69,700	47,838	631	23,248	31,849	1,555
Michigan	2	2,125,006	2,1,	D+2	48756	173605	1.0	0.0	1.0	0.0	1.0	708,335	0.46159271667311036	8.795089675970692E11	3406793.056848782	1981915.3906754828	0.5234032911973288	0.4765967088026712	545,191	496,436	0.786043684	0.132393231	0.036108989	0.030060700	0.000186320	0.002932842	0.011627993	0.000646240	1,269,852	213,881	58,334	48,563	301	4,738	18,785	1,044
Michigan	3	2,131,887	2,1,	D+14	277256	167851	2.0	0.0	0.0	0.0	1.0	710,629	0.6687289995341902	7.972643106544447E11	2786887.497365137	1444982.3618304275	0.637650233939962	0.362349766060038	642,175	364,921	0.666481104	0.249073064	0.032656062	0.032751212	0.000213160	0.003166502	0.014673418	0.000985477	1,078,703	403,126	52,854	53,008	345	5,125	23,749	1,595
Michigan	4	2,112,680	1,2,	R+7	145658	165751	1.0	0.0	0.0	1.0	1.0	704,227	0.7150220119340958	2.5109061492581416E12	4081556.3042530655	3415181.0434423783	0.4267689362249823	0.5732310637750176	424,420	570,076	0.838351282	0.075028231	0.052755329	0.016302970	0.000262442	0.004390862	0.012197261	0.000711623	1,328,879	118,928	83,623	25,842	416	6,960	19,334	1,128
