State	District	Population	Winner	PVI	Vote gap	Wasted votes	FV Safe D	FV Lean D	FV Tossup	FV Lean R	FV Safe R	Pop per seats	Compactness	Area	Paired edge length	Unpaired edge length	PRES12_DEM vote %	PRES12_REP vote %	PRES12_DEM votes	PRES12_REP votes	VAP_WHITE %	VAP_BLACK %	VAP_HISPAN %	VAP_ASIAN %	VAP_HAWAII %	VAP_INDIAN %	VAP_MULTI %	VAP_OTHER %	VAP_WHITE pop	VAP_BLACK pop	VAP_HISPAN pop	VAP_ASIAN pop	VAP_HAWAII pop	VAP_INDIAN pop	VAP_MULTI pop	VAP_OTHER pop
Pennsylvania	20	540,489	1,0,	D+0	1895	105796	0.0	0.0	1.0	0.0	0.0	540,489	0.28136619997990986	2.7231755426513474E11	3487440.3524639383	0.0	0.504477978742007	0.495522021257993	106,743	104,848	0.832937022	0.033031472	0.107103701	0.017629917	0.000215954	0.001150964	0.007152587	0.000778384	350,988	13,919	45,132	7,429	91	485	3,014	328
Pennsylvania	21	545,201	1,0,	D+6	34266	141857	0.0	1.0	0.0	0.0	0.0	545,201	0.26125504065486643	6.465824412294465E10	1601894.8296966783	215522.73259710716	0.5603882783366347	0.4396117216633652	158,990	124,724	0.789465712	0.108438554	0.042118218	0.048728478	0.000186971	0.001105260	0.008988817	0.000967990	333,569	45,818	17,796	20,589	79	467	3,798	409
Pennsylvania	22	502,361	1,0,	D+3	14580	116702	0.0	0.0	1.0	0.0	0.0	502,361	0.23899418248577514	1.807744555068545E11	2764903.5377708366	424187.9966556837	0.531233397885212	0.4687666021147881	123,992	109,412	0.866460699	0.087231218	0.012400273	0.022574601	0.000181153	0.001052174	0.009176748	0.000923134	349,162	35,152	4,997	9,097	73	424	3,698	372
Pennsylvania	23	526,875	0,1,	R+11	47359	104224	0.0	0.0	0.0	0.0	1.0	526,875	0.353645885512879	3.0132308552981195E11	2593433.441068721	904991.8385724265	0.3864003799526978	0.6135996200473022	80,544	127,903	0.895419315	0.038996729	0.044750828	0.010508659	0.000208749	0.001505447	0.007620559	0.000989715	364,604	15,879	18,222	4,279	85	613	3,103	403
Pennsylvania	24	503,278	0,1,	R+11	43687	102122	0.0	0.0	0.0	0.0	1.0	503,278	0.3099887640190517	5.974615525908354E11	4295330.426002785	834733.3293011057	0.3930514142467551	0.606948585753245	80,278	123,965	0.953983394	0.026611150	0.007989028	0.004405950	0.000177918	0.000929129	0.005579717	0.000323713	386,058	10,769	3,233	1,783	72	376	2,258	131
Rhode Island	1	544,604	1,0,	D+18	72879	102266	1.0	0.0	0.0	0.0	0.0	544,604	0.9980602831969557	8.656820019538412E10	419813.65268354485	832265.2607340357	0.6781612567288088	0.32183874327119116	138,705	65,826	0.690775746	0.064428888	0.153353071	0.035566074	0.000368178	0.003355630	0.021655780	0.030496633	300,192	27,999	66,643	15,456	160	1,458	9,411	13,253
Rhode Island	2	507,963	1,0,	D+11	49592	116058	1.0	0.0	0.0	0.0	0.0	507,963	0.6556829367928434	2.5249310104003485E11	419813.652683545	2373312.1004448314	0.6068258973961296	0.3931741026038705	140,854	91,262	0.885427901	0.022651833	0.044370745	0.019742342	0.000196417	0.003620800	0.008853516	0.015136446	360,631	9,226	18,072	8,041	80	1,475	3,606	6,165
South Carolina	1	513,991	0,1,	R+4	16155	104303	0.0	0.0	1.0	0.0	0.0	513,991	0.37660616106264605	9.133718868283442E11	4340073.593851928	1574014.203417403	0.4612784928453297	0.5387215071546703	96,225	112,380	0.650319508	0.289400973	0.037491962	0.009193393	0.000427016	0.004852906	0.007523009	0.000791235	258,900	115,214	14,926	3,660	170	1,932	2,995	315
South Carolina	2	512,479	0,1,	R+3	15043	111343	0.0	0.0	1.0	0.0	0.0	512,479	0.45177466273283423	1.1661650011193047E12	3034408.408302438	3547984.724506123	0.4662235893751263	0.5337764106248737	103,821	118,864	0.648499432	0.268361432	0.058970135	0.010753586	0.000498460	0.003565130	0.008658534	0.000693290	256,298	106,061	23,306	4,250	197	1,409	3,422	274
South Carolina	3	513,355	0,1,	R+6	26240	105284	0.0	0.0	0.0	1.0	0.0	513,355	0.40896645648291025	6.00224598256512E11	3336209.4140653634	1277791.6550500272	0.43769233691729037	0.5623076630827096	92,164	118,404	0.692611515	0.248971542	0.031154661	0.013133521	0.000351721	0.004455132	0.008657546	0.000664362	265,843	95,562	11,958	5,041	135	1,710	3,323	255
