9,1948,47.91,49.55
9,1944,52.30,46.94
9,1940,53.44,46.30
9,1936,55.32,40.35
9,1932,47.40,48.54
9,1928,45.57,53.63
9,1924,27.53,61.54
9,1920,33.03,62.72
9,1916,46.66,49.80
9,1912,39.16,35.88
9,1908,35.92,59.43
9,1904,38.15,58.12
9,1900,41.07,56.92
9,1896,32.54,63.24
9,1892,50.06,46.80
9,1888,48.66,48.44
9,1884,48.95,48.01
9,1880,48.50,50.51
9,1876,50.70,48.33
9,1872,47.59,52.41
9,1868,48.51,51.49
9,1864,48.62,51.38
9,1860,21.50,53.86
9,1856,43.57,53.18
10,2016,53.09,41.71
10,2012,58.61,39.98
10,2008,61.91,36.93
10,2004,53.34,45.74
10,2000,54.96,41.90
10,1996,51.78,36.54
10,1992,43.51,35.31
10,1988,43.48,55.88
10,1984,39.93,59.78
10,1980,44.87,47.21
10,1976,51.98,46.57
10,1972,39.18,59.60
10,1968,41.61,45.12
10,1964,60.95,38.78
10,1960,50.63,49.00
10,1956,44.62,55.09
10,1952,47.88,51.75
10,1948,48.76,50.04
10,1944,54.38,45.27
10,1940,54.70,45.05
10,1936,54.62,44.85
10,1932,48.11,50.55
10,1928,34.60,65.03
10,1924,36.80,57.70
10,1920,42.07,55.71
10,1916,47.78,50.20
10,1912,46.48,32.85
10,1908,45.94,52.10
10,1904,44.11,54.05
10,1900,44.90,53.67
10,1896,43.10,53.18
10,1892,49.90,48.55
10,1888,55.15,43.51
10,1884,56.55,43.20
10,1880,51.53,48.03
10,1876,55.45,44.55
10,1872,46.76,51.00
10,1868,59.00,41.00
10,1864,51.81,48.19
10,1860,6.61,23.72
10,1856,54.83,2.12
11,2016,90.86,4.09
11,2012,90.91,7.28
11,2008,92.46,6.53
11,2004,89.18,9.34
11,2000,85.16,8.95
11,1996,85.19,9.34
11,1992,84.64,9.10
11,1988,82.65,14.30
11,1984,85.38,13.73
11,1980,74.89,13.41
11,1976,81.63,16.51
11,1972,78.10,21.56
11,1968,81.82,18.18
11,1964,85.50,14.50
12,2016,47.41,48.59
12,2012,49.90,49.03
12,2008,50.91,48.10
12,2004,47.09,52.10
12,2000,48.84,48.85
12,1996,48.02,42.32
12,1992,39.00,40.89
12,1988,38.51,60.87
12,1984,34.66,65.32
12,1980,38.50,55.52
12,1976,51.93,46.64
12,1972,27.80,71.91
12,1968,30.93,40.53
12,1964,51.15,48.85
12,1960,48.49,51.51
12,1956,42.73,57.27
12,1952,44.97,54.99
12,1948,48.82,33.63
12,1944,70.32,29.68
12,1940,74.01,25.99
12,1936,76.08,23.90
12,1932,74.68,25.04
12,1928,40.12,56.83
12,1924,56.88,28.06
12,1920,62.13,30.79
12,1916,69.34,18.10
12,1912,69.52,8.42
12,1908,63.01,21.58
12,1904,68.80,21.15
12,1900,71.31,18.55
12,1896,70.46,24.30
12,1892,85.01,0.00
12,1888,59.48,39.89
12,1884,52.96,46.73
12,1880,54.17,45.83
12,1876,49.01,50.99
12,1872,46.48,53.52
12,1860,1.68,0.00
12,1856,56.81,0.00
13,2016,45.35,50.44
13,2012,45.39,53.19
13,2008,46.90,52.10
13,2004,41.34,57.93
13,2000,42.98,54.67
13,1996,45.84,47.01
13,1992,43.47,42.88
13,1988,39.50,59.75
13,1984,39.79,60.17
13,1980,55.76,40.95
13,1976,66.74,32.96
13,1972,24.65,75.04
13,1968,26.75,30.40
13,1964,45.87,54.12
13,1960,62.54,37.43
13,1956,66.48,32.65
13,1952,69.66,30.34
13,1948,60.81,18.31
13,1944,81.74,18.25
13,1940,84.85,14.83
13,1936,87.10,12.60
13,1932,91.60,7.77
13,1928,56.56,43.36
13,1924,73.96,18.19
13,1920,72.06,27.63
13,1916,79.51,7.03
13,1912,76.63,4.27
13,1908,54.60,31.21
13,1904,63.72,18.33
13,1900,66.86,28.22
13,1896,57.78,36.56
13,1892,58.01,21.70
13,1888,70.31,28.33
13,1884,65.92,33.84
13,1880,65.41,34.59
13,1876,72.03,27.97
13,1872,54.97,45.03
13,1868,64.27,35.73
13,1860,10.85,0.00
13,1856,57.14,0.00
15,2016,62.22,30.04
15,2012,70.55,27.84
15,2008,71.85,26.58
15,2004,54.01,45.26
15,2000,55.79,37.46
15,1996,56.93,31.64
15,1992,48.09,36.70
15,1988,54.27,44.75
15,1984,43.82,55.10
15,1980,44.80,42.90
15,1976,50.59,48.06
15,1972,37.52,62.48
15,1968,59.83,38.70
15,1964,78.76,21.24
15,1960,50.03,49.97
16,2016,27.48,59.25
16,2012,32.40,64.09
16,2008,35.91,61.21
16,2004,30.26,68.38
16,2000,27.64,67.17
16,1996,33.65,52.18
16,1992,28.42,42.03
16,1988,36.01,62.08
16,1984,26.39,72.36
16,1980,25.19,66.46
16,1976,37.12,59.88
16,1972,26.04,64.24
16,1968,30.66,56.79
16,1964,50.92,49.08
16,1960,46.22,53.78
16,1956,38.78,61.17
16,1952,34.42,65.42
16,1948,49.98,47.26
16,1944,51.55,48.07
16,1940,54.36,45.31
16,1936,62.96,33.19
16,1932,58.66,38.27
16,1928,34.93,64.22
16,1924,16.36,47.12
16,1920,34.34,65.60
16,1916,52.04,41.13
16,1912,32.08,31.02
16,1908,37.17,54.09
16,1904,25.46,65.84
16,1900,50.79,46.96
16,1896,78.10,21.32
16,1892,0.00,44.31
17,2016,55.25,38.36
17,2012,57.50,40.66
17,2008,61.83,36.73
17,2004,54.82,44.48
17,2000,54.60,42.58
17,1996,54.32,36.81
17,1992,48.58,34.34
17,1988,48.60,50.69
17,1984,43.30,56.17
17,1980,41.72,49.65
17,1976,48.13,50.10
17,1972,40.51,59.03
17,1968,44.15,47.08
17,1964,59.47,40.53
17,1960,49.98,49.80
17,1956,40.29,59.52
17,1952,44.94,54.84
17,1948,50.07,49.22
17,1944,51.52,48.05
17,1940,50.97,48.54
17,1936,57.70,39.69
17,1932,55.23,42.04
17,1928,42.28,56.93
17,1924,23.36,58.84
17,1920,25.51,67.81
17,1916,43.34,52.56
17,1912,35.34,22.13
17,1908,39.02,54.53
17,1904,30.43,58.77
17,1900,44.44,52.83
17,1896,42.68,55.66
17,1892,48.79,45.70
17,1888,46.58,49.54
17,1884,46.43,50.17
17,1880,44.56,51.11
17,1876,46.66,50.20
