,State,STATEFP,year,demVotes,repVotes,demVoteFrac,repVoteFrac,demSeats,demSeatFrac,specAsym (seats),specAsym (fraction),mean-median,Grofman Asym,efficiency gap,Cs,margin,ndist
254,ID,16,1974,107600.0,142678.0,0.42992192681737906,0.5700780731826209,0.0,0.0,0.0,0.0,0.0,0.0,0.35984385363475813,0.0,0.07007807318262094,2
255,ID,16,1976,161899.0,180008.0,0.4735176524610494,0.5264823475389506,0.0,0.0,0.0,0.0,0.0,0.0,0.44703530492209875,0.0,0.026482347538950624,2
256,ID,16,1978,118012.0,167271.0,0.413666429475293,0.586333570524707,0.0,0.0,0.0,0.0,0.0,0.0,0.32733285895058595,0.0,0.08633357052470703,2
257,ID,16,1980,182061.0,233041.0,0.4385934059580537,0.5614065940419464,0.0,0.0,0.0,0.0,0.0,0.0,0.37718681191610737,0.0,0.061406594041946316,2
258,ID,16,1982,150996.0,170150.0,0.47017867262864865,0.5298213273713513,0.0,0.0,0.0,0.0,0.0,0.0,0.44035734525729731,0.0,0.029821327371351347,2
259,ID,16,1984,164878.0,240202.0,0.4070257726868767,0.5929742273131233,1.0,0.5,0.0,0.0,0.0,0.0,-0.18594845462624665,0.0,0.09297422731312333,2
260,ID,16,1986,162758.0,208153.0,0.4388060747726544,0.5611939252273457,1.0,0.5,0.0,0.0,0.0,0.0,-0.12238785045469125,0.0,0.061193925227345625,2
261,ID,16,1988,198284.0,203447.0,0.49357405826286743,0.5064259417371326,1.0,0.5,0.0,0.0,0.0,0.0,-0.012851883474265136,0.0,0.006425941737132568,2
262,ID,16,1990,183062.0,131450.0,0.5820509233351987,0.4179490766648013,2.0,1.0,0.0,0.0,0.0,0.0,-0.3358981533296026,0.0,-0.0820509233351987,2
263,ID,16,1992,222435.0,230766.0,0.49080871401431153,0.5091912859856884,1.0,0.5,0.0,0.0,0.0,0.0,-0.018382571971376938,0.0,0.009191285985688469,2
264,ID,16,1994,137762.0,255321.0,0.35046542333298564,0.6495345766670144,0.0,0.0,0.0,0.0,0.0,0.0,0.20093084666597127,0.0,0.14953457666701436,2
265,ID,16,1996,193524.0,289990.0,0.40024487398503455,0.5997551260149654,0.0,0.0,0.5,0.25,0.0,0.0,0.30048974797006911,0.0,0.09975512601496545,2
266,ID,16,1998,169389.0,204568.0,0.45296384343654483,0.5470361565634552,0.0,0.0,0.0,0.0,0.0,0.0,0.40592768687308967,0.0,0.04703615656345517,2
267,ID,16,2000,142345.0,332655.0,0.2996736842105263,0.7003263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.099347368421052629,0.0,0.20032631578947369,2
268,ID,16,2002,138038.0,256348.0,0.3500073532021928,0.6499926467978072,0.0,0.0,0.0,0.0,0.0,0.0,0.20001470640438557,0.0,0.14999264679780722,2
269,ID,16,2004,171060.0,401366.0,0.29883338632417117,0.7011666136758288,0.0,0.0,0.0,0.0,0.0,0.0,0.097666772648342337,0.0,0.20116661367582883,2
270,ID,16,2006,177376.0,248105.0,0.416883480108395,0.5831165198916051,0.0,0.0,0.0,0.0,0.0,0.0,0.33376696021678998,0.0,0.08311651989160501,2
271,ID,16,2008,259776.0,377464.0,0.40765802523382083,0.5923419747661791,1.0,0.5,0.0,0.0,0.0,0.0,-0.18468394953235834,0.0,0.09234197476617917,2
272,ID,16,2010,150884.0,263699.0,0.36394159914902446,0.6360584008509755,0.0,0.0,0.0,0.0,0.0,0.0,0.22788319829804893,0.0,0.13605840085097554,2
273,ID,16,2012,208297.0,406814.0,0.33863318978200685,0.6613668102179932,0.0,0.0,0.0,0.0,0.0,0.0,0.1772663795640137,0.0,0.16136681021799315,2
274,ID,16,2014,160078.0,275072.0,0.3678685510743422,0.6321314489256578,0.0,0.0,0.0,0.0,0.0,0.0,0.23573710214868437,0.0,0.1321314489256578,2
275,ID,16,2016,208992.0,447544.0,0.3183252708153094,0.6816747291846905,0.0,0.0,0.0,0.0,0.0,0.0,0.13665054163061885,0.0,0.18167472918469058,2
276,IL,17,1972,2178552.9907434,2286623.0092574,0.4878985712417629,0.512101428758237,10.0,0.4166666666666667,1.5,0.0625,0.058403419415042568,2.0,0.059130475816859152,0.29335169468214184,0.01210142875823711,24
277,IL,17,1974,1592893.6902314,1251846.1358556,0.5599435405741338,0.44005645942586624,13.0,0.5416666666666666,1.5,0.0625,0.062180860355518841,2.0,0.078220414481600886,0.30810093680070899,-0.05994354057413376,24
278,IL,17,1976,2246614.0,2112868.0,0.5153396665016624,0.4846603334983376,12.0,0.5,0.5,0.020833333333333332,0.056579511397167215,1.0,0.030679333003324816,0.25727768800481893,-0.015339666501662408,24
279,IL,17,1978,1498316.7688911,1575185.8398044999,0.48749487462676605,0.512505125373234,11.0,0.4583333333333333,1.0,0.041666666666666664,0.083675177911723908,1.0,0.016656415920198731,0.35784569871202782,0.01250512537323395,24
280,IL,17,1980,2048658.0,2417747.0,0.4586816466487029,0.5413183533512971,10.0,0.4166666666666667,1.5,0.0625,0.11589648528256058,2.0,0.00069662663073910558,0.47872611897659284,0.04131835335129708,24
281,IL,17,1982,2093272.0,1508308.0,0.5812093581150495,0.4187906418849505,12.0,0.5454545454545454,0.5,0.022727272727272728,0.059967226650518679,1.0,0.11696417077555354,0.28872722373044096,-0.08120935811504948,22
282,IL,17,1984,2390524.9596969998,2212137.99268356,0.5193786693550062,0.4806213306449938,13.0,0.5909090909090909,-1.0,-0.045454545454545456,-0.019251377337954123,-1.0,-0.052151752199078527,-0.094442591251348823,-0.019378669355006206,22
283,IL,17,1986,1663603.6688508,1375097.093054,0.5474720280808352,0.45252797191916483,13.0,0.5909090909090909,-0.5,-0.022727272727272728,0.0043679872023458799,0.0,0.0040349652525794033,0.019777999603327517,-0.04747202808083517,22
284,IL,17,1988,2345250.229059,2059653.6757034,0.5324180231317673,0.46758197686823266,14.0,0.6363636363636364,-2.0,-0.09090909090909091,-0.071701745721814092,-1.0,-0.071527590100101679,-0.3369067728940211,-0.03241802313176734,22
285,IL,17,1990,1773660.7634344,1394671.8248012,0.5598088944387392,0.44019110556126084,15.0,0.6818181818181818,-2.0,-0.09090909090909091,-0.052786914229112414,-2.0,-0.062200392940703453,-0.27174612915254048,-0.05980889443873916,22
286,IL,17,1992,2677685.0,2096717.0,0.5608419651298738,0.43915803487012617,12.0,0.6,0.0,0.0,-0.0096554322994897301,-1.0,0.021683930259747686,-0.053048120974576216,-0.06084196512987383,20
287,IL,17,1994,1502840.955189,1594616.9395478,0.48518527329867084,0.5148147267013292,10.0,0.5,0.0,0.0,-0.0020138268524887426,0.0,-0.029629453402658323,-0.0097947579349050538,0.014814726701329162,20
288,IL,17,1996,2364574.546737,1882221.0088177999,0.5567902941887893,0.44320970581121066,10.0,0.5,0.5,0.025,0.052121473546891672,1.0,0.11358058837757867,0.27229551742518682,-0.056790294188789336,20
289,IL,17,1998,1752673.8085589998,1521428.6914412,0.5353142757622563,0.4646857242377437,10.0,0.5,0.5,0.025,0.086259629276101757,1.0,0.070628551524512639,0.39731701219287202,-0.03531427576225632,20
290,IL,17,2000,2519849.652811,2122649.1707185,0.5427787380450562,0.45722126195494384,10.0,0.5,0.5,0.025,0.043716416215592968,0.0,0.085557476090112328,0.21026536900500917,-0.042778738045056164,20
291,IL,17,2002,1778113.552258,1629720.8595065,0.5217722862706035,0.47822771372939654,9.0,0.47368421052631576,0.5,0.02631578947368421,0.086272897267663962,0.5,0.069860362014891209,0.38116624149882145,-0.021772286270603458,19
292,IL,17,2004,2694719.131223,2307995.6465553,0.5386513624947697,0.46134863750523025,10.0,0.5263157894736842,0.0,0.0,0.046939400024925804,0.5,0.050986935515855314,0.20918333642589504,-0.03865136249476975,19
293,IL,17,2006,1954788.864729,1499285.5241598,0.5659371063394698,0.4340628936605302,10.0,0.5263157894736842,0.5,0.02631578947368421,0.05524386434536388,0.5,0.10555842320525544,0.27774989533098171,-0.06593710633946981,19
294,IL,17,2008,3109040.953686,2080508.21298,0.5990965407277156,0.40090345927228443,12.0,0.631578947368421,-0.5,-0.02631578947368421,0.0098496954499746048,-0.5,0.066614134087010113,0.050370883702605833,-0.09909654072771557,19
295,IL,17,2010,1876316.0,1720016.0,0.5217304742721195,0.4782695257278805,8.0,0.42105263157894735,1.5,0.07894736842105263,0.060444736546131417,1.5,0.12240831696529164,0.29079289442177547,-0.021730474272119493,19
296,IL,17,2012,2743702.0,2207818.0,0.5541130804278283,0.44588691957217175,12.0,0.6666666666666666,-0.5,-0.027777777777777776,0.020526494731283984,1.0,-0.058440505811010124,0.11730611629400149,-0.05411308042782825,18
297,IL,17,2014,1822779.0,1721865.0,0.5142347158134921,0.4857652841865079,10.0,0.5555555555555556,-1.0,-0.05555555555555555,-0.011746579431086368,-1.0,-0.027086123928571348,-0.060917889942335511,-0.014234715813492116,18
298,IL,17,2016,3052781.0219382,2446320.5494899,0.5551417776677658,0.44485822233223415,11.0,0.6111111111111112,0.0,0.0,-0.03284283134090793,-1.0,-0.00082755577557946935,-0.17844302352631095,-0.055141777667765846,18
299,IN,18,1972,973706.0,1133646.0,0.46205190210273367,0.5379480978972664,4.0,0.36363636363636365,0.0,0.0,0.010636862735437236,0.5,0.060467440569103692,0.11094140983871845,0.03794809789726633,11
300,IN,18,1974,956675.0,770154.0,0.55400679511405,0.44599320488594996,9.0,0.8181818181818182,-1.0,-0.09090909090909091,0.025886333352966417,1.5,-0.21016822795371815,0.27844389840861966,-0.054006795114050044,11
301,IN,18,1976,1159813.592512,998621.807488,0.5373399604695142,0.46266003953048584,8.0,0.7272727272727273,-0.5,-0.045454545454545456,-0.010074982370497532,-1.5,-0.15259280633369898,-0.0938388849199355,-0.037339960469514155,11
302,IN,18,1978,751940.0,680513.0,0.524931708056041,0.47506829194395905,7.0,0.6363636363636364,-1.0,-0.09090909090909091,-0.027302638376003441,-0.5,-0.08650022025155446,-0.19770229351167304,-0.024931708056040947,11
303,IN,18,1980,1087115.0,1099991.0,0.4970563840984388,0.5029436159015612,6.0,0.5454545454545454,-0.5,-0.045454545454545456,-0.00037640739945798973,-0.5,-0.051341777257667864,-0.0032393367813786768,0.002943615901561225,11
304,IN,18,1982,882378.0,909731.0,0.49236848874705724,0.5076315112529428,5.0,0.5,-0.5,-0.05,-0.0079764901032538527,0.0,-0.015263022505885515,-0.064372801599978449,0.0076315112529427576,10
305,IN,18,1984,1022451.0,1146656.0,0.4713695543834398,0.5286304456165603,5.0,0.5,-0.5,-0.05,-0.011408753446211006,-1.0,-0.057260891233120392,-0.075624954278753528,0.028630445616560196,10
306,IN,18,1986,788419.0,756135.0,0.5104509133380898,0.4895490866619102,6.0,0.6,-0.5,-0.05,-0.0094462437414422062,-1.0,-0.079098173323820409,-0.058374760315653779,-0.010450913338089785,10
307,IN,18,1988,1096834.0,1023124.0,0.5173847783776848,0.4826152216223152,6.0,0.6,-0.5,-0.05,-0.01901422440690248,-1.0,-0.065230443244630343,-0.12130116321446723,-0.017384778377684817,10
308,IN,18,1990,830500.0,682593.0,0.5488757135219051,0.4511242864780949,8.0,0.8,-1.0,-0.1,-0.011276620704124052,0.0,-0.20224857295618981,-0.10638771951910651,-0.04887571352190512,10
309,IN,18,1992,1205869.0,998334.0,0.5470771067819071,0.45292289321809287,7.0,0.7,-0.5,-0.05,-0.029359607961046863,-1.0,-0.1058457864361857,-0.22208107066919483,-0.04707710678190713,10
310,IN,18,1994,667454.0,875082.0,0.43269913959868683,0.5673008604013132,4.0,0.4,-0.5,-0.05,-0.023899858701874943,-2.0,-0.034601720802626357,-0.2068775909733081,0.06730086040131317,10
311,IN,18,1996,944469.0,1118533.0,0.4578129347426711,0.5421870652573288,4.0,0.4,0.5,0.05,0.01622135600082103,0.0,0.01562586948534217,0.11799563021106778,0.042187065257328904,10
312,IN,18,1998,673322.0,861951.0,0.4385682546361461,0.5614317453638539,4.0,0.4,0.0,0.0,0.022150477626616594,0.0,-0.022863490727707769,0.13672994766746543,0.061431745363853874,10
313,IN,18,2000,953167.0,1140554.0,0.4552502458541515,0.5447497541458485,4.0,0.4,0.0,0.0,0.01615232445965703,0.0,0.010500491708303028,0.11766928728204007,0.044749754145848475,10
314,IN,18,2002,640568.0,840694.0,0.43244746709224974,0.5675525329077502,3.0,0.3333333333333333,0.5,0.05555555555555555,-0.035691122547347798,-0.5,0.031561600851166105,-0.25399074101959784,0.06755253290775026,9
315,IN,18,2004,999082.0,1381699.0,0.41964464602162066,0.5803553539783793,2.0,0.2222222222222222,1.0,0.1111111111111111,-0.026576421076406842,-0.5,0.11706706982101911,-0.18846231116251499,0.08035535397837934,9
316,IN,18,2006,812496.0,831785.0,0.4941345183700353,0.5058654816299647,5.0,0.5555555555555556,-0.5,-0.05555555555555555,-0.024531159300161365,-0.5,-0.067286518815484975,-0.19833163064860629,0.005865481629964697,9
317,IN,18,2008,1388963.0,1240577.0,0.5282152011378416,0.4717847988621584,5.0,0.5555555555555556,-0.5,-0.05555555555555555,-0.065214771940930949,-0.5,0.00087484672012760889,-0.41881227395661941,-0.028215201137841595,9
318,IN,18,2010,679462.0,972671.0,0.41126349997245987,0.5887365000275402,3.0,0.3333333333333333,0.0,0.0,0.026152293200696175,0.5,-0.01080633338841358,0.20283548700255577,0.08873650002754013,9
319,IN,18,2012,1142554.0,1351760.0,0.458063419441177,0.541936580558823,2.0,0.2222222222222222,1.0,0.1111111111111111,0.014003294593960269,1.5,0.19390461666013181,0.11663151804197901,0.04193658055882299,9
320,IN,18,2014,502104.0,793759.0,0.38746688500250415,0.6125331149974959,2.0,0.2222222222222222,-0.5,-0.05555555555555555,0.04351714949692681,1.5,0.052711547782786083,0.35898528905857874,0.11253311499749585,9
321,IN,18,2016,1031621.949078,1542799.9259223999,0.40071985057920617,0.5992801494207938,2.0,0.2222222222222222,0.0,0.0,0.044736434972870887,1.5,0.079217478936190133,0.31024978678718679,0.09928014942079383,9
322,IA,19,1972,616378.0,577425.0,0.51631466833305,0.48368533166695005,3.0,0.5,0.0,0.0,0.0082343929818275985,0.0,0.032629336666099906,0.11820681167596947,-0.016314668333049953,6
323,IA,19,1974,488214.0,413230.0,0.5415910472530739,0.45840895274692606,5.0,0.8333333333333334,0.0,0.0,0.012324533311472541,0.0,-0.25015123882718548,0.22949133038865971,-0.04159104725307394,6
324,IA,19,1976,709435.0,526677.0,0.5739245311104495,0.4260754688895505,4.0,0.6666666666666666,-0.5,-0.08333333333333333,-0.0059311608426875218,0.0,-0.018817604445767633,-0.052185472513798105,-0.0739245311104495,6
325,IA,19,1978,403365.0,406248.0,0.49821951969644757,0.5017804803035524,3.0,0.5,0.0,0.0,-0.034096647872759622,0.0,-0.0035609606071048683,-0.20534469561804367,0.0017804803035524341,6
326,IA,19,1980,642763.0,609478.0,0.5132901733771694,0.4867098266228306,3.0,0.5,0.0,0.0,0.00027143027701781453,0.0,0.026580346754338846,0.0025765179370595571,-0.013290173377169423,6
327,IA,19,1982,528726.0,475356.0,0.5265765146671287,0.47342348533287126,3.0,0.5,0.0,0.0,0.009428854544148324,0.0,0.053153029334257473,0.079806696581446818,-0.026576514667128737,6
328,IA,19,1984,595265.0,673343.0,0.46922690066592676,0.5307730993340732,2.0,0.3333333333333333,0.5,0.08333333333333333,0.024998870431917231,0.0,0.10512046799852026,0.19947110603182386,0.03077309933407324,6
329,IA,19,1986,428022.0,461455.0,0.48120637183423515,0.5187936281657648,2.0,0.3333333333333333,0.5,0.08333333333333333,0.026000231517070871,0.0,0.12907941033513692,0.20500438507471219,0.018793628165764853,6
330,IA,19,1988,580200.0,606647.0,0.4888582942873007,0.5111417057126992,2.0,0.3333333333333333,1.0,0.16666666666666666,0.071457146177629716,1.0,0.14438325524126805,0.4612468456365959,0.01114170571269929,6
331,IA,19,1990,411532.0141357,522575.9858643,0.4405614919642054,0.5594385080357946,2.0,0.3333333333333333,0.5,0.08333333333333333,0.008621745968724448,0.0,0.047789650595077449,0.059816658880158941,0.05943850803579459,6
332,IA,19,1992,580673.9415253,701072.308475,0.45303346237616393,0.5469665376238361,1.0,0.2,0.5,0.1,-0.036296174669820935,-0.5,0.20606692475232791,-0.28458878350243866,0.04696653762383607,5
333,IA,19,1994,407309.0,560117.0,0.4210234167781308,0.5789765832218692,0.0,0.0,0.0,0.0,0.0045839419835169704,0.5,0.34204683355626164,0.13376401590034329,0.07897658322186918,5
334,IA,19,1996,532815.0,649959.0,0.45047912788072786,0.5495208721192721,1.0,0.2,0.0,0.0,-0.014067613289837466,-1.5,0.20095825576145576,-0.21859038067250836,0.04952087211927214,5
335,IA,19,1998,403312.3363169,543522.663683,0.4259584154757086,0.5740415845242914,1.0,0.2,0.5,0.1,-0.00043756739776229514,-0.5,0.15191683095141717,-0.004482069689093514,0.07404158452429138,5
336,IA,19,2000,531642.0,717322.0,0.42566639230594316,0.5743336076940568,1.0,0.2,0.0,0.0,0.052478294674448145,0.5,0.15133278461188637,0.38771472282258274,0.07433360769405684,5
337,IA,19,2002,453550.0,546382.0,0.45358084349735783,0.5464191565026422,1.0,0.2,0.0,0.0,0.010803625591783883,0.5,0.20716168699471571,0.17865987842625755,0.04641915650264217,5
338,IA,19,2004,624620.0,822653.0,0.4315840895256113,0.5684159104743887,1.0,0.2,-0.5,-0.1,0.030452282192537927,0.5,0.16316817905122249,0.41427538427790694,0.06841591047438872,5
339,IA,19,2006,492937.0,522388.0,0.4854967621205033,0.5145032378794967,3.0,0.6,-0.5,-0.1,-0.032684709592677663,-0.5,-0.12900647575899338,-0.43139860871512126,0.0145032378794967,5
340,IA,19,2008,759460.0,698241.0,0.5209984763679245,0.4790015236320755,3.0,0.6,-0.5,-0.1,-0.053764640062957558,-0.5,-0.058003047264150953,-0.44436645968341831,-0.020998476367924512,5
341,IA,19,2010,479874.0,597414.0,0.4454463430391873,0.5545536569608127,3.0,0.6,-0.5,-0.1,-0.067176816480202572,-0.5,-0.2091073139216254,-0.64179379244458101,0.05455365696081271,5
342,IA,19,2012,772387.0,726505.0,0.51530530551901,0.48469469448099,2.0,0.5,0.0,0.0,0.0018867935470437969,0.0,0.030610611038019986,0.028219415561128756,-0.015305305519009993,4
343,IA,19,2014,509189.0,595865.0,0.4607820070331405,0.5392179929668595,1.0,0.25,0.0,0.0,-0.0060812013364291428,0.0,0.17156401406628097,-0.099270055464984061,0.039217992966859516,4
344,IA,19,2016,673969.0,813153.0,0.4532035703862898,0.5467964296137102,1.0,0.25,0.0,0.0,0.0090625367235486198,0.0,0.15640714077257956,0.14155014885721895,0.04679642961371022,4
345,KS,20,1972,280653.0,581900.0,0.32537478856371727,0.6746252114362827,1.0,0.2,-0.5,-0.1,0.062864431675626831,1.5,-0.04925042287256548,0.37939271320862261,0.17462521143628273,5
346,KS,20,1974,325400.0,417956.0,0.4377444992708743,0.5622555007291257,1.0,0.2,0.5,0.1,-0.010594299554681164,-0.5,0.17548899854174849,-0.12834162678351366,0.06225550072912572,5
347,KS,20,1976,348621.0,545240.0,0.39001701606849387,0.6099829839315061,2.0,0.4,-0.5,-0.1,0.019492992943630494,0.5,-0.11996596786301228,0.16818988307259103,0.10998298393150613,5
348,KS,20,1978,327201.8112544,404939.8554125,0.44691051766524564,0.5530894823347543,1.0,0.2,0.5,0.1,0.027326901096193623,0.5,0.19382103533049122,0.17696434467115998,0.053089482334754357,5
349,KS,20,1980,404549.0,519874.0,0.43762325255862305,0.562376747441377,1.0,0.2,0.5,0.1,0.010547028802938896,0.5,0.17524650511724604,0.065152632549575568,0.062376747441376945,5
350,KS,20,1982,345507.0,400837.0,0.46293264232043135,0.5370673576795686,2.0,0.4,0.5,0.1,0.075168105947210018,0.5,0.025865284640862685,0.39226814014689304,0.03706735767956865,5
351,KS,20,1984,435071.0,541986.0,0.4452872247985532,0.5547127752014468,2.0,0.4,0.0,0.0,0.03061364308580683,0.5,-0.0094255504028936121,0.13837202309904467,0.054712775201446795,5
352,KS,20,1986,375437.7791622,472192.220838,0.442926488163599,0.557073511836401,2.0,0.4,0.5,0.1,0.079508153581689667,0.5,-0.014147023672802073,0.37235039319479224,0.057073511836401025,5
353,KS,20,1988,421580.5623618,532625.687638,0.4418128285807061,0.5581871714192939,2.0,0.4,0.5,0.1,0.14604820803043589,0.5,-0.016374342838587852,0.65363749839761431,0.058187171419293915,5
354,KS,20,1990,393671.0,387180.0,0.5041563627375774,0.49584363726242264,2.0,0.4,0.5,0.1,0.095801515469567167,0.5,0.10831272547515469,0.62407358703805282,-0.004156362737577357,5
355,KS,20,1992,488386.0,591712.0,0.45216822917920413,0.5478317708207958,2.0,0.5,0.0,0.0,-0.016224727518698745,0.0,-0.095663541641591743,-0.12278554417600374,0.04783177082079587,4
356,KS,20,1994,298269.0,519127.0,0.36490146758731384,0.6350985324126861,0.0,0.0,0.5,0.125,-0.020199650688056126,0.0,0.22980293517462769,-0.18507565997518319,0.13509853241268616,4
357,KS,20,1996,424984.0,591146.0,0.4182378239004852,0.5817621760995149,0.0,0.0,0.5,0.125,-0.052626838654525832,-1.0,0.33647564780097039,-0.46723233508265266,0.0817621760995148,4
358,KS,20,1998,272252.0,450025.0,0.3769357185678071,0.623064281432193,1.0,0.25,0.0,0.0,-0.017869113957049709,-1.0,0.0038714371356142196,-0.13085077750864885,0.12306428143219289,4
359,KS,20,2000,390373.3239089,635877.342758,0.380387888250315,0.619612111749685,1.0,0.25,0.0,0.0,0.0049236915283054072,0.0,0.010775776500629997,0.039542842656691696,0.119612111749685,4
360,KS,20,2002,298852.94335139997,509095.05664900003,0.36989130903381406,0.6301086909661859,1.0,0.25,0.0,0.0,-0.013130698565819221,-1.0,-0.010217381932371872,-0.098575272142603101,0.13010869096618594,4
361,KS,20,2004,442943.8421379,718373.491195,0.381414992633135,0.6185850073668651,1.0,0.25,0.0,0.0,0.0019494411041338644,0.0,0.012829985266269994,0.012561346397371852,0.118585007366865,4
362,KS,20,2006,369191.0,459267.0,0.4456363509073484,0.5543636490926516,2.0,0.5,0.0,0.0,-0.0015344845248970729,0.0,-0.10872729818530324,-0.0077426472620897493,0.05436364909265162,4
363,KS,20,2008,470031.0,690005.0,0.40518656317562557,0.5948134368243745,1.0,0.25,0.0,0.0,-0.022133189590373636,0.0,0.060373126351251138,-0.11457736700669016,0.09481343682437443,4
364,KS,20,2010,274992.0,528136.0,0.34240121126395795,0.657598788736042,0.0,0.0,0.0,0.0,-0.02165133883948267,0.0,0.1848024225279159,-0.29702248789189339,0.15759878873604205,4
365,KS,20,2012,389696.5974115,658427.402588,0.37180390622835263,0.6281960937716473,0.0,0.0,0.0,0.0,-1.3692575805468454e-05,0.0,0.24360781245670526,-0.00027676598280488343,0.12819609377164737,4
366,KS,20,2014,311530.0,540756.0,0.36552284092429066,0.6344771590757093,0.0,0.0,0.0,0.0,-0.0022943630545481652,0.0,0.23104568184858132,-0.052635222298561046,0.13447715907570934,4
367,KS,20,2016,407525.858203,714984.808464,0.36304853958585603,0.636951460414144,0.0,0.0,0.0,0.0,0.021468574828574949,1.0,0.22609707917171207,0.38302660796486926,0.13695146041414397,4
368,KY,21,1972,493795.0,487820.0,0.5030434538999506,0.49695654610004936,5.0,0.7142857142857143,-1.5,-0.21428571428571427,-0.10463646152180162,-1.5,-0.20819880648581301,-0.60258569941402951,-0.0030434538999506433,7
369,KY,21,1974,425272.0,238637.0,0.6405576667886713,0.3594423332113287,5.0,0.7142857142857143,0.5,0.07142857142857142,-0.0960938083082572,-1.5,0.066829619291628339,-0.51102100000579831,-0.14055766678867132,7
370,KY,21,1976,595080.235891,442169.264109,0.5737098315217313,0.4262901684782687,5.0,0.7142857142857143,0.0,0.0,-0.0028721874408081938,-0.5,-0.066866051242251756,-0.017312236156673974,-0.07370983152173127,7
371,KY,21,1978,295500.6963896,253068.3036104,0.5386755292216658,0.46132447077833416,4.0,0.5714285714285714,-0.5,-0.07142857142857142,-0.10226459842375302,-0.5,0.0059224870147602804,-0.46990918494824468,-0.03867552922166584,7
372,KY,21,1980,616422.269342,529463.7306579,0.5379438001180343,0.46205619988196567,4.0,0.5714285714285714,-0.5,-0.07142857142857142,-0.089975628486615222,-0.5,0.0044590288074972673,-0.47939192905692796,-0.03794380011803433,7
373,KY,21,1982,444178.97227090003,308666.3610625,0.5900002996687155,0.4099997003312845,4.0,0.5714285714285714,0.0,0.0,-0.074471564793582967,-0.5,0.10857202790885956,-0.41188159942205549,-0.09000029966871548,7
374,KY,21,1984,676275.250766,575958.2492343,0.5400552299278354,0.4599447700721646,4.0,0.5714285714285714,-0.5,-0.07142857142857142,-0.083880516959236817,-0.5,0.0086818884270993824,-0.39867250910098762,-0.04005522992783539,7
375,KY,21,1986,442210.911557,343315.088443,0.5629487904372357,0.43705120956276433,4.0,0.5714285714285714,-0.5,-0.07142857142857142,-0.09636646948071137,-0.5,0.054469009445899941,-0.42892604851005384,-0.06294879043723567,7
376,KY,21,1988,597942.197955,629845.2020445,0.4870079282091048,0.5129920717908951,4.0,0.5714285714285714,-0.5,-0.07142857142857142,-0.095771341518974262,-0.5,-0.09741271501036175,-0.45025108320634821,0.012992071790895177,7
377,KY,21,1990,443218.8901702001,473754.85982979997,0.4833495944351734,0.5166504055648267,4.0,0.5714285714285714,-0.5,-0.07142857142857142,-0.01987338007805789,-0.5,-0.10472938255822462,-0.10636504721025661,0.01665040556482661,7
378,KY,21,1992,721747.0,638166.0,0.5307302746572758,0.46926972534272415,4.0,0.6666666666666666,-0.5,-0.08333333333333333,-0.034947510291494788,0.0,-0.10520611735211494,-0.36344695087751172,-0.030730274657275847,6
379,KY,21,1994,316037.0,450640.0,0.412216617949932,0.587783382050068,2.0,0.3333333333333333,0.0,0.0,-0.038408696590477687,0.0,-0.0089000974334693672,-0.25738396713891121,0.08778338205006803,6
380,KY,21,1996,571390.074644,773003.525356,0.42501695533510425,0.5749830446648958,1.0,0.16666666666666666,0.5,0.08333333333333333,-0.018522754829318921,0.0,0.18336724400354187,-0.17571626592487083,0.07498304466489575,6
381,KY,21,1998,456218.0,637091.0,0.41728184804113017,0.5827181519588698,1.0,0.16666666666666666,0.0,0.0,-0.039278629549164834,-1.0,0.1678970294155937,-0.34676702491315098,0.08271815195886983,6
382,KY,21,2000,561752.0,824915.0,0.4051095180025197,0.5948904819974803,1.0,0.16666666666666666,0.5,0.08333333333333333,-0.0072044839017290085,0.0,0.14355236933837279,-0.070111024772111771,0.09489048199748029,6
383,KY,21,2002,458843.859129,656150.5408712,0.4115212230024811,0.5884787769975188,2.0,0.3333333333333333,0.0,0.0,-0.0085962459139263259,0.0,-0.010290887328371079,-0.060618120259647426,0.08847877699751888,6
384,KY,21,2004,669873.98335,1060388.0166500001,0.38715176276771956,0.6128482372322804,1.0,0.16666666666666666,0.0,0.0,0.028860517120647466,1.0,0.1076368588687725,0.23162784212424986,0.11284823723228044,6
385,KY,21,2006,565463.199715,700222.4002848,0.44676434630771605,0.553235653692284,2.0,0.3333333333333333,-0.5,-0.08333333333333333,-0.0074518616123521175,0.0,0.060195359282098737,-0.069135692964618634,0.053235653692283946,6
386,KY,21,2008,833581.015752,1013659.384248,0.4512574626193754,0.5487425373806246,2.0,0.3333333333333333,0.5,0.08333333333333333,0.023990551453649867,0.0,0.069181591905417505,0.15411498380149488,0.04874253738062462,6
387,KY,21,2010,506170.0,844010.0,0.37489075530669985,0.6251092446933002,2.0,0.3333333333333333,-0.5,-0.08333333333333333,0.052670821588802319,1.0,-0.083551822719933611,0.40343853545753267,0.12510924469330015,6
388,KY,21,2012,684744.0,1027582.0,0.39989114222408584,0.6001088577759142,1.0,0.16666666666666666,0.5,0.08333333333333333,0.045492211824271434,1.0,0.13311561778150505,0.29892114273518738,0.10010885777591416,6
389,KY,21,2014,508151.0,887157.0,0.3641855418301909,0.6358144581698091,1.0,0.16666666666666666,0.0,0.0,0.044251117341188417,1.0,0.061704416993715205,0.29402373931583192,0.13581445816980908,6
