year,state,Popular vote,Seat pct,Number of Districts,Standard deviation of vote among districts,Nagle area,Specific Asymmetry,Grofman King Asymmetry,Mean minus median,Efficiency gap,Lopsided Margins
1976,Indiana,0.46266003953048584,0.2727272727272727,11.0,0.10782944306143313,0.026999999999999864,-0.09090909090909094,0.36363636363636365,-0.014536429579378007,-0.15259280633369898,-0.0037434888354393597
1978,Indiana,0.47506829194395905,0.36363636363636365,11.0,0.13915864895328794,0.04009090909090926,-0.18181818181818177,0.45454545454545453,-0.0370480091022648,-0.08650022025155446,0.010016420919013544
1980,Indiana,0.5029436159015612,0.45454545454545453,11.0,0.11613274818069706,0.025545454545454416,-0.09090909090909088,0.45454545454545453,-0.005238784825994047,-0.05134177725766792,-0.012877437350453727
1982,Indiana,0.5076315112529428,0.5,10.0,0.12384170581987183,0.03379999999999991,-0.09999999999999998,0.5,-0.010179128096955536,-0.015263022505885626,-0.010857746518482106
1984,Indiana,0.5286304456165601,0.5,10.0,0.1510451755120152,0.0271999999999999,-0.09999999999999998,0.4,-0.01588028217758941,-0.05726089123312028,-0.048317833770363444
1986,Indiana,0.48954908666191016,0.4,10.0,0.16186558425494604,0.04140000000000012,-0.09999999999999998,0.4,-0.014296280758587687,-0.0790981733238203,-0.02169925590219063
1988,Indiana,0.4826152216223152,0.4,10.0,0.15709109583839598,0.03840000000000007,-0.09999999999999998,0.4,-0.030205163230491716,-0.06523044324463034,0.005031122838332042
1990,Indiana,0.4511242864780949,0.2,10.0,0.10644790076461999,0.039200000000000165,-0.2,0.5,-0.021589936060479875,-0.20224857295618975,-0.004997048881617713
1992,Indiana,0.45292289321809287,0.3,10.0,0.13114342944503413,0.05920000000000036,-0.10000000000000003,0.4,-0.03562710288472737,-0.10584578643618575,0.013985435654658221
1994,Indiana,0.5673008604013131,0.6,10.0,0.11983978203287383,0.0606000000000003,-0.09999999999999998,0.3,-0.032813255354496085,-0.034601720802626246,-0.08303911906524222
1996,Indiana,0.5421870652573288,0.6,10.0,0.13805762951458023,0.017999999999999967,0.09999999999999998,0.5,0.007681556262149503,0.01562586948534228,-0.022648600819191386
1998,Indiana,0.5614317453638539,0.6,10.0,0.16329139560383554,0.019999999999999934,0.0,0.5,0.0115086690471915,-0.02286349072770777,-0.049085759448658575
2000,Indiana,0.5447497541458485,0.6,10.0,0.13667816669056856,0.02099999999999993,0.0,0.5,0.007725497392097158,0.010500491708303028,-0.027605525593193334
2002,Indiana,0.5675525329077503,0.6666666666666666,9.0,0.1419272631933594,0.04522222222222201,0.11111111111111105,0.4444444444444444,-0.04041298625457934,0.031561600851165994,-0.05169250728165911
2004,Indiana,0.5803553539783793,0.7777777777777778,9.0,0.14181752570143716,0.05233333333333311,0.2222222222222222,0.4444444444444444,-0.031562147489545,0.11706706982101911,-0.012163210553498699
2006,Indiana,0.5058654816299647,0.4444444444444444,9.0,0.12357271928550315,0.0323333333333332,-0.11111111111111116,0.4444444444444444,-0.029535256855995062,-0.06728651881548497,-0.023590389321125102
2008,Indiana,0.4717847988621584,0.4444444444444444,9.0,0.15610420050341656,0.026777777777777668,-0.11111111111111116,0.4444444444444444,-0.07243090071431707,8.748467201276089E-4,0.03916619099176866
2010,Indiana,0.5887365000275402,0.6666666666666666,9.0,0.13036921676740304,0.03611111111111096,-1.1102230246251565E-16,0.5555555555555556,0.017178011867625242,-0.010806333388413747,-0.0832049600678464
2012,Indiana,0.541936580558823,0.7777777777777778,9.0,0.11914872875369174,0.06255555555555531,0.2222222222222222,0.6666666666666666,0.012533873529311679,0.1939046166601318,0.0555899493070694
2014,Indiana,0.6125331149974959,0.7777777777777778,9.0,0.12014440630541093,0.08366666666666689,-0.11111111111111105,0.6666666666666666,0.036173864122611366,0.05271154778278608,-0.06506996076378899
1972,Iowa,0.4836853316669501,0.5,6.0,0.06976993428187822,0.01066666666666667,0.0,0.5,0.009157496822666922,0.032629336666099795,0.030783128984421294
1974,Iowa,0.45840895274692606,0.16666666666666666,6.0,0.054633845654796995,0.034666666666666714,2.7755575615628914E-17,0.5,0.012186775847962572,-0.2501512388271855,0.04331964484579213
1976,Iowa,0.42607546888955045,0.3333333333333333,6.0,0.11608555622168841,0.01666666666666669,-0.16666666666666669,0.5,-0.006889230112215705,-0.018817604445767577,0.09104201202327405
1978,Iowa,0.5017804803035525,0.5,6.0,0.16612559551173145,0.053333333333333593,0.0,0.5,-0.03341353191241381,-0.0035609606071049793,-0.004927192527796526
1980,Iowa,0.4867098266228306,0.5,6.0,0.10528188572491755,0.020000000000000004,0.0,0.5,4.88906189943461E-4,0.026580346754338846,0.026145394928487678
1982,Iowa,0.4734234853328712,0.5,6.0,0.11860989746779822,0.014333333333333356,0.0,0.5,0.009510991724580753,0.053153029334257584,0.052988754973392824
1984,Iowa,0.5307730993340732,0.6666666666666666,6.0,0.12546179507414654,0.02933333333333328,0.16666666666666663,0.5,0.026624155805486938,0.10512046799852015,0.008174455259415125
1986,Iowa,0.5187936281657648,0.6666666666666666,6.0,0.12646432046757974,0.04933333333333346,0.16666666666666663,0.5,0.0320538819890237,0.12907941033513703,0.020181185049019446
1988,Iowa,0.5111417057126992,0.6666666666666666,6.0,0.1544245342890838,0.08866666666666594,0.33333333333333326,0.6666666666666666,0.07907447730879325,0.14438325524126816,0.05948714838174313
1990,Iowa,0.5594385080357945,0.6666666666666666,6.0,0.1444779278557901,0.04566666666666691,0.16666666666666663,0.5,0.010087367800105329,0.04778965059507756,-0.048353824988181277
1992,Iowa,0.5469665376238362,0.8,5.0,0.12827677765780254,0.05459999999999978,0.20000000000000007,0.4,-0.03711204723135697,0.20606692475232768,0.038141456327227624
1994,Iowa,0.5789765832218692,1.0,5.0,0.03503074595107699,0.013800000000000008,0.0,0.6,0.006161407697303112,0.34204683355626164,0.0
1996,Iowa,0.5495208721192721,0.8,5.0,0.06591774776322833,0.040999999999999925,0.0,0.2,-0.012884059669357906,0.20095825576145576,-0.05676479267361639
1998,Iowa,0.5740415845242913,0.8,5.0,0.09803960217854775,0.05339999999999979,0.20000000000000007,0.4,-0.0017364239417628768,0.1519168309514174,-0.0306816490485316
2000,Iowa,0.5743336076940568,0.8,5.0,0.13379046135667125,0.07060000000000008,0.0,0.6,0.05170243800475849,0.15133278461188637,0.02129598074360431
2002,Iowa,0.5464191565026422,0.8,5.0,0.06078523259525625,0.015000000000000012,0.0,0.6,0.013339152826501333,0.2071616869947157,-0.029306751206883752
2004,Iowa,0.5684159104743888,0.8,5.0,0.07359536346819709,0.04779999999999991,-0.19999999999999996,0.6,0.03236820589854594,0.1631681790512225,-0.048568314852648925
2006,Iowa,0.5145032378794967,0.4,5.0,0.07598880318945131,0.03139999999999992,-0.19999999999999996,0.4,-0.028773260325649808,-0.12900647575899338,-0.06303254393687327
2008,Iowa,0.47900152363207543,0.4,5.0,0.12088424924380342,0.044199999999999844,-0.19999999999999996,0.4,-0.05143227693261904,-0.05800304726415084,-0.005748860272441689
2010,Iowa,0.5545536569608127,0.4,5.0,0.10697083958967138,0.060199999999999726,-0.19999999999999996,0.4,-0.06483721841052859,-0.2091073139216254,-0.1519467628513496
2012,Iowa,0.48469469448098995,0.5,4.0,0.06692187963585815,0.0035000000000000014,0.0,0.5,0.0026418459539481742,0.030610611038020097,0.029100506224211342
2014,Iowa,0.5392179929668596,0.75,4.0,0.061797875053138045,0.01300000000000001,0.0,0.5,-0.00577425016533728,0.17156401406628086,-0.035628083551514846
1972,Kansas,0.6746252114362827,0.8,5.0,0.16348770270687904,0.14340000000000108,-0.19999999999999996,0.8,0.06187221535518206,-0.049250422872565425,-0.12686239629314697
1974,Kansas,0.5622555007291258,0.8,5.0,0.083343850873703,0.038999999999999875,0.20000000000000007,0.4,-0.010528358138723104,0.1754889985417485,-0.035576180115557576
1976,Kansas,0.6099829839315062,0.6,5.0,0.12115927070041138,0.017000000000000008,-0.20000000000000007,0.6,0.016459876233261395,-0.11996596786301239,-0.17395811462660835
1978,Kansas,0.5530894823347543,0.8,5.0,0.15260930875437784,0.07980000000000023,0.20000000000000007,0.6,0.026448698282846572,0.19382103533049144,0.08131854697688437
1980,Kansas,0.562376747441377,0.8,5.0,0.1618158187064294,0.032199999999999916,0.20000000000000007,0.6,0.007729873043944457,0.17524650511724604,0.06752538158476254
1982,Kansas,0.5370673576795687,0.6,5.0,0.18956215696233134,0.09180000000000058,0.19999999999999996,0.6,0.07005094303684523,0.025865284640862574,0.0010710992389146579
1984,Kansas,0.5547127752014468,0.6,5.0,0.2213045701661329,0.0509999999999998,0.0,0.6,0.023564618678118876,-0.009425550402893612,-0.02112097378762476
1986,Kansas,0.557073511836401,0.6,5.0,0.21354314012581443,0.05579999999999977,0.19999999999999996,0.6,0.0734387449140319,-0.014147023672801962,-0.02643953468223395
1988,Kansas,0.558187171419294,0.6,5.0,0.22192768398285354,0.10700000000000097,0.19999999999999996,0.6,0.14339317233431081,-0.016374342838587963,-0.030490658339125593
1990,Kansas,0.49584363726242264,0.6,5.0,0.15368774307534272,0.07620000000000013,0.19999999999999996,0.6,0.09679767583517618,0.10831272547515469,0.06124061065387834
1992,Kansas,0.5478317708207959,0.5,4.0,0.13389780066867876,0.035000000000000024,0.0,0.5,-0.019897741331405427,-0.09566354164159185,-0.08831751401617854
1994,Kansas,0.6350985324126861,1.0,4.0,0.12095458729420318,0.05200000000000004,0.25,0.5,-0.023898148643081374,0.2298029351746278,0.0
1996,Kansas,0.5817621760995149,1.0,4.0,0.12033988280104667,0.11300000000000009,0.25,0.25,-0.052975959261647776,0.3364756478009703,0.0
1998,Kansas,0.623064281432193,0.75,4.0,0.15086050287904218,0.05400000000000004,0.0,0.25,-0.017432606085423852,0.0038714371356141086,-0.14872358941040648
2000,Kansas,0.619612111749685,0.75,4.0,0.1328822833078514,0.02550000000000002,0.0,0.5,0.010840909846834612,0.010775776500629997,-0.15641682964407075
2002,Kansas,0.6301086909661859,0.75,4.0,0.14782310440031016,0.04450000000000003,0.0,0.25,-0.011234117469385518,-0.010217381932371872,-0.16471786047683099
2004,Kansas,0.6185850073668651,0.75,4.0,0.1669143472138757,0.036000000000000025,0.0,0.5,0.00970788215418561,0.012829985266269883,-0.12951281119537067
2006,Kansas,0.5543636490926517,0.5,4.0,0.20251447578968543,0.04250000000000003,0.0,0.5,0.012696450065168952,-0.10872729818530336,-0.13718916736543546
2008,Kansas,0.5948134368243744,0.75,4.0,0.2097559037701563,0.06600000000000004,0.0,0.5,-0.0024785510576673664,0.06037312635125125,-0.09440134726309782
2010,Kansas,0.657598788736042,1.0,4.0,0.08450439703276026,0.05350000000000004,0.0,0.5,-0.018297152998260402,0.1848024225279159,0.0
2012,Kansas,0.6281960937716473,1.0,4.0,0.05306268496696625,0.004500000000000002,0.0,0.5,0.0012257133256357022,0.24360781245670537,0.0
2014,Kansas,0.6344771590757093,1.0,4.0,0.04712253890901202,0.005500000000000003,0.0,0.5,-0.0010674216117178004,0.23104568184858132,0.0
1972,Kentucky,0.4969565461000494,0.2857142857142857,7.0,0.1734157447079309,0.129285714285715,-0.4285714285714286,0.2857142857142857,-0.11225819158651812,-0.20819880648581313,-0.127166044790349
1974,Kentucky,0.3594423332113287,0.2857142857142857,7.0,0.18794886505521632,0.1378571428571429,0.1428571428571428,0.2857142857142857,-0.10912406648596612,0.06682961929162834,0.1500444674872079
1976,Kentucky,0.4262901684782687,0.2857142857142857,7.0,0.17093195899080574,0.025857142857142804,0.0,0.42857142857142855,-0.007425785559451281,-0.06686605124225176,0.04065650444990515
1978,Kentucky,0.46132447077833416,0.42857142857142855,7.0,0.21673174163159808,0.09242857142857137,-0.14285714285714285,0.42857142857142855,-0.11901730752849687,0.005922487014760225,0.05753732912905635
1980,Kentucky,0.4620561998819658,0.42857142857142855,7.0,0.18851403483334692,0.04328571428571448,-0.14285714285714285,0.42857142857142855,-0.10026093552713428,0.00445902880749699,0.04797751767472827
1982,Kentucky,0.40999970033128447,0.42857142857142855,7.0,0.1854521044363549,0.032999999999999974,-5.551115123125783E-17,0.42857142857142855,-0.07918650528123006,0.10857202790885961,0.14283444698356013
1984,Kentucky,0.4599447700721647,0.42857142857142855,7.0,0.20888085837140227,0.07957142857142924,-0.14285714285714285,0.42857142857142855,-0.0812934898702174,0.008681888427099105,0.022778881379895893
1986,Kentucky,0.4370512095627643,0.42857142857142855,7.0,0.22450710565310594,0.07757142857142883,-0.14285714285714285,0.42857142857142855,-0.09362067531246576,0.054469009445899996,0.06333195246401147
1988,Kentucky,0.5129920717908951,0.42857142857142855,7.0,0.21306287569214122,0.060428571428572,-0.14285714285714285,0.42857142857142855,-0.10014859073875443,-0.0974127150103617,-0.07234740947910365
1990,Kentucky,0.5166504055648268,0.42857142857142855,7.0,0.18680287077486482,0.04128571428571442,-0.14285714285714285,0.42857142857142855,-0.0247402429396269,-0.104729382558225,-0.07006610247437176
1992,Kentucky,0.46926972534272415,0.3333333333333333,6.0,0.09596665282348414,0.04533333333333347,-0.16666666666666669,0.5,-0.03644346403196408,-0.10520611735211499,0.007685909165196209
1994,Kentucky,0.587783382050068,0.6666666666666666,6.0,0.15735934338913843,0.06866666666666689,-1.1102230246251565E-16,0.5,-0.033957129842116185,-0.008900097433469312,-0.11586584155597829
1996,Kentucky,0.5749830446648958,0.8333333333333334,6.0,0.10872283095515257,0.031999999999999945,0.16666666666666663,0.5,-0.016754084944327063,0.18336724400354176,-0.04654134491068966
1998,Kentucky,0.5827181519588698,0.8333333333333334,6.0,0.12072355066100222,0.06166666666666695,0.0,0.3333333333333333,-0.03874834192170695,0.1678970294155938,-0.0726162590452542
2000,Kentucky,0.5948904819974803,0.8333333333333334,6.0,0.1068036915336465,0.01933333333333334,0.16666666666666663,0.5,-0.003613128717304903,0.1435523693383728,-0.07421462196281725
2002,Kentucky,0.5884787769975188,0.6666666666666666,6.0,0.14822423441050106,0.025666666666666636,-1.1102230246251565E-16,0.5,-0.004149102348188327,-0.010290887328371023,-0.11468557682990133
2004,Kentucky,0.6128482372322805,0.8333333333333334,6.0,0.12814689603186188,0.035333333333333355,0.0,0.6666666666666666,0.031260681769466836,0.10763685886877228,-0.06287352342232755
2006,Kentucky,0.553235653692284,0.6666666666666666,6.0,0.1105914976315781,0.03133333333333327,-0.16666666666666674,0.5,-0.004344755690421143,0.060195359282098626,-0.06123372431370147
2008,Kentucky,0.5487425373806246,0.6666666666666666,6.0,0.15754409216837875,0.04666666666666683,0.16666666666666663,0.5,0.029291082560209403,0.0691815919054174,-0.021006491824478557
2010,Kentucky,0.6251092446933002,0.6666666666666666,6.0,0.13668461824607056,0.056000000000000084,-0.16666666666666674,0.6666666666666666,0.06171600377485098,-0.08355182271993378,-0.18737551837611255
2012,Kentucky,0.6001088577759142,0.8333333333333334,6.0,0.15415851082524412,0.05833333333333358,0.16666666666666663,0.6666666666666666,0.054618539054849036,0.13311561778150505,-0.011608403666942407
2014,Kentucky,0.6358144581698091,0.8333333333333334,6.0,0.15097304008620116,0.08799999999999931,0.0,0.6666666666666666,0.048754386767143165,0.061704416993715205,-0.055622791742715616
1972,Louisiana,0.46972782437356364,0.375,8.0,0.22427702922165327,0.06600000000000004,0.0,0.625,0.0170153626262316,-0.06445564874712728,-0.009435027754782999
1974,Louisiana,0.4519298872871245,0.375,8.0,0.20993246791649528,0.08475000000000006,0.0,0.625,0.03481329971269115,-0.028859774574249042,0.05435367603071725
1976,Louisiana,0.43856968709584293,0.25,8.0,0.208511837151211,0.06400000000000004,-0.125,0.625,0.038174976344091616,-0.12713937419168586,-0.04215348090594695
1978,Louisiana,0.5135815217521368,0.375,8.0,0.26696638844548004,0.08125000000000006,-0.25,0.375,-0.026838334642672823,-0.15216304350427357,-0.1467214342496415
1980,Louisiana,0.5512094500660208,0.375,8.0,0.2655557577031862,0.1292500000000001,-0.25,0.375,-0.06446626306593678,-0.2274189001320417,-0.1864736714048362
1982,Louisiana,0.4200137805475339,0.375,8.0,0.26138686146237056,0.04125000000000003,0.0,0.5,0.004399006578142739,0.03497243890493218,0.05509191572416211
1984,Louisiana,0.3954901591841732,0.375,8.0,0.29991147341177116,0.08925000000000007,-0.125,0.375,-0.09422833759778637,0.08401968163165363,0.07777282956138945
1986,Louisiana,0.40393093610406716,0.5,8.0,0.2810140508147476,0.1232500000000001,0.125,0.5,0.04214723964817063,0.19213812779186568,0.22094628707764466
1988,Louisiana,0.4590749383614202,0.5,8.0,0.2909906919958528,0.10675000000000008,0.0,0.5,0.015913105710472664,0.08185012327715957,0.1494345331526242
1990,Louisiana,0.4157090121682773,0.5,8.0,0.27509541754378697,0.09825000000000007,0.125,0.5,0.049042831759020966,0.16858197566344535,0.17511689206268688
1992,Louisiana,0.5556139336172269,0.7142857142857143,7.0,0.204604717583746,0.02614285714285709,0.1428571428571429,0.5714285714285714,0.028436148717119192,0.10305784705126053,0.03401535863574584
1994,Louisiana,0.5796542261500911,0.5714285714285714,7.0,0.279800421092542,0.05757142857142908,0.0,0.42857142857142855,-0.056525229149822054,-0.0878798808716108,-0.0686852681942102
1996,Louisiana,0.5640798617293249,0.7142857142857143,7.0,0.21355351355468377,0.04757142857142885,0.1428571428571429,0.5714285714285714,0.01868530520660483,0.08612599082706451,0.014340779288841032
1998,Louisiana,0.5398193564851725,0.7142857142857143,7.0,0.20462254029534135,0.020999999999999967,0.1428571428571429,0.42857142857142855,-0.016690359485737605,0.13464700131536922,0.056127766620438835
2000,Louisiana,0.5899001207140923,0.7142857142857143,7.0,0.2158083761235452,0.07757142857142846,0.2857142857142857,0.5714285714285714,0.1065540543444582,0.034485472857529786,-0.012174263113484074
2002,Louisiana,0.585147479371872,0.7142857142857143,7.0,0.20917366483246463,0.07500000000000027,0.0,0.5714285714285714,0.04811726896165669,0.043990755541970405,0.01070634995600575
2004,Louisiana,0.6340633320312522,0.7142857142857143,7.0,0.21710517106781466,0.03271428571428568,0.0,0.5714285714285714,0.0316022872192383,-0.053840949776790104,-0.06710600497626415
2006,Louisiana,0.6392535116407798,0.7142857142857143,7.0,0.22506736798674457,0.07614285714285673,0.0,0.7142857142857143,0.06254290629109627,-0.06422130899584533,-0.1117117609585919
2008,Louisiana,0.5947733438413609,1.0,7.0,0.07295041965097901,0.03585714285714284,0.0,0.42857142857142855,-0.050522064055105176,0.31045331231727813,0.0
2010,Louisiana,0.6406233318739768,0.8571428571428571,7.0,0.1382949605611622,0.03299999999999998,-1.1102230246251565E-16,0.5714285714285714,0.010326961792009537,0.0758961933949035,-0.014694191328936707
2012,Louisiana,0.6334959278967902,0.8333333333333334,6.0,0.22727980139722812,0.1723333333333359,0.16666666666666663,0.8333333333333334,0.06701193510356762,0.06634147753975295,0.1270101049913253
2014,Louisiana,0.6263442560092849,0.8333333333333334,6.0,0.23306877987269922,0.16600000000000284,0.16666666666666663,0.6666666666666666,0.051011069323223523,0.08064482131476358,0.13492519237641734
1972,Maine,0.47136626746748395,0.5,2.0,0.09746461240710645,0.007000000000000003,0.0,0.5,0.0037550359669157873,0.05726746506503211,0.04975739313120048
1974,Maine,0.6011011096014492,1.0,2.0,0.15740725583399912,0.024000000000000018,0.5,0.5,0.00664957696565438,0.2977977807971015,0.0
1976,Maine,0.6754672044971786,1.0,2.0,0.1842957034821613,0.046000000000000034,0.0,0.5,0.009858422039591308,0.14906559100564287,0.0
1978,Maine,0.5967652936652477,1.0,2.0,0.05684681902411774,0.006000000000000002,0.0,0.5,-0.0036056868081227877,0.30646941266950467,0.0
1980,Maine,0.7312533387403055,1.0,2.0,0.09128377582422642,0.018000000000000013,0.0,0.5,0.0037184870128492697,0.03749332251938897,0.0
1982,Maine,0.5825584121278424,1.0,2.0,0.1127408363054225,0.018000000000000013,0.5,0.5,0.006815111375303551,0.33488317574431514,0.0
1984,Maine,0.6978818843412065,1.0,2.0,0.11464398879136337,0.021000000000000015,0.0,0.5,0.004803302682894195,0.10423623131758708,0.0
1986,Maine,0.6008077357343447,0.5,2.0,0.2406896072395875,0.047000000000000035,0.0,0.5,0.01154185242927086,-0.2016154714686893,-0.22469917632723102
1988,Maine,0.501817244350858,0.5,2.0,0.2081214079324275,0.02700000000000002,0.0,0.5,0.013141316584092566,-0.003634488701715899,-0.02991712186990092
1990,Maine,0.4498211663935964,0.5,2.0,0.08005088657337901,0.008000000000000004,0.0,0.5,0.004338079502576753,0.10035766721280714,0.09168150820765364
1992,Maine,0.43357360333323985,0.5,2.0,0.13548583230530958,0.01700000000000001,0.0,0.5,0.010921335356515682,0.1328527933335203,0.11101012262048893
1994,Maine,0.49795982623420937,0.5,2.0,0.03360677830603723,0.006000000000000002,0.0,0.5,-0.0027965045882172856,0.004080347531581263,0.00967335670801589
1996,Maine,0.35774415051643477,0.0,2.0,0.14811842200680672,0.02600000000000002,0.0,0.5,-0.006095695813542579,-0.21548830103286953,0.0
1998,Maine,0.3079500013567818,0.0,2.0,0.11121369805591211,0.018000000000000013,0.0,0.5,-0.00353966764872804,-0.1159000027135636,0.0
2000,Maine,0.32495691190541226,0.0,2.0,0.09206939130627585,0.011000000000000006,0.0,0.5,-0.0024880804448090266,-0.14991382381082452,0.0
2002,Maine,0.4154704074751562,0.0,2.0,0.08560275717127391,0.008000000000000004,0.0,0.5,0.0054628317945389915,-0.33094081495031236,0.0
2004,Maine,0.40366880941860633,0.0,2.0,0.0015879434208489812,0.0,0.0,0.5,4.9145172836551065E-5,-0.30733761883721267,0.0
2006,Maine,0.31752348998513147,0.0,2.0,0.036755376334771404,0.001,0.0,0.5,-1.7876321359888703E-4,-0.13504697997026294,0.0
2008,Maine,0.3917724380052978,0.0,2.0,0.09337085274182191,0.011000000000000006,0.0,0.5,-0.003444109982345178,-0.28354487601059564,0.0
2010,Maine,0.4397635409320145,0.0,2.0,0.012134111518657847,0.001,0.0,0.5,4.6315322827450434E-4,-0.37952708186402895,0.0
2012,Maine,0.38336929465365427,0.0,2.0,0.04927191806022204,0.003,0.0,0.5,0.0017025901598362592,-0.26673858930730854,0.0
2014,Maine,0.42764617308813796,0.5,2.0,0.1387776819340266,0.005000000000000001,0.0,0.5,0.005338126437422541,0.14470765382372408,0.13403140094887894
1972,Maryland,0.4798071448612162,0.5,8.0,0.19212995242660622,0.02800000000000002,0.0,0.5,-0.006938164108469647,0.040385710277567655,0.05917898940706165
1974,Maryland,0.3854139482618568,0.375,8.0,0.21367702196967375,0.04350000000000003,-0.125,0.5,-0.016765829355029793,0.10417210347628636,0.15278370262805382
1976,Maryland,0.3744523237717254,0.375,8.0,0.17896758143570032,0.04050000000000003,0.0,0.5,-0.017147298948485767,0.12609535245654924,0.18664460740960204
1978,Maryland,0.35276023687165425,0.25,8.0,0.22332910426421687,0.058750000000000045,-0.125,0.375,-0.06512769886968528,0.04447952625669149,0.11369951166074344
1980,Maryland,0.3827940190171819,0.125,8.0,0.2007221073936518,0.08125000000000006,-0.25,0.5,-0.028943994858838917,-0.14058803803436382,-0.02798566980871839
1982,Maryland,0.31944048586780505,0.125,8.0,0.17021476124567558,0.05450000000000004,0.0,0.25,-0.047162069902841885,-0.013880971735610093,0.11568184505820292
1984,Maryland,0.36384759577303843,0.25,8.0,0.1707521368885346,0.045500000000000033,0.125,0.375,-0.03511992404498715,0.02230480845392313,0.11756545763021126
1986,Maryland,0.37099717608192184,0.25,8.0,0.19014034743279445,0.09250000000000007,-0.125,0.375,-0.06619555799915455,0.008005647836156315,0.17059779915710413
1988,Maryland,0.39513299586573236,0.25,8.0,0.21555010976570582,0.07875000000000006,-0.25,0.375,-0.10114792682314105,-0.04026599173146472,0.049221245712849526
1990,Maryland,0.47770981159774895,0.375,8.0,0.23672138576223395,0.09350000000000007,-0.25,0.375,-0.098709851068289,-0.08041962319549789,0.025903225222843523
1992,Maryland,0.46741529557146194,0.5,8.0,0.20769274793595402,0.07000000000000005,0.125,0.5,0.010006856937391728,0.06516940885707612,0.11537339030214824
1994,Maryland,0.5075344451962615,0.5,8.0,0.2142091623490443,0.07400000000000005,0.0,0.5,0.012199760166749729,-0.015068890392522905,0.0490844870221519
1996,Maryland,0.46506787501502606,0.5,8.0,0.20634189381993237,0.10525000000000008,0.125,0.5,0.034505839257159054,0.06986424996994789,0.12838745993622344
1998,Maryland,0.4653302848134581,0.5,8.0,0.2508492030833629,0.08450000000000006,0.0,0.5,0.009554092380294532,0.06933943037308377,0.13039527639804613
2000,Maryland,0.4466526842005609,0.5,8.0,0.24056328398664897,0.08700000000000006,0.0,0.5,-0.0057274031025010275,0.10669463159887815,0.17092841524845065
2002,Maryland,0.45433787061124414,0.25,8.0,0.19606569895285278,0.07150000000000005,-0.25,0.5,-0.0547918795107164,-0.1586757412224883,-0.05774764513937314
2004,Maryland,0.4060818577785551,0.25,8.0,0.2075979762262207,0.162249999999998,-0.375,0.25,-0.09924222261729021,-0.0621637155571102,-0.006523266154751822
2006,Maryland,0.3776729041229727,0.25,8.0,0.18647558883854043,0.11525000000000009,-0.125,0.25,-0.07411296449199023,-0.005345808245945438,0.08682314153221099
2008,Maryland,0.3125445481287839,0.125,8.0,0.17364326413784373,0.07800000000000006,0.0,0.25,-0.06143440553476287,-8.909625756781114E-5,0.1383718116859114
2010,Maryland,0.379151572680006,0.25,8.0,0.17161484007274894,0.059500000000000046,-0.125,0.25,-0.03339039507993741,-0.008303145360011976,0.10828050686834781
2012,Maryland,0.34539637014450697,0.125,8.0,0.15080554805483365,0.10100000000000008,-0.125,0.25,-0.031181250862423182,-0.06579274028901394,0.006113835588975408
2014,Maryland,0.4186211532050014,0.125,8.0,0.13443491621984724,0.08600000000000006,-0.125,0.25,-0.03852170879557376,-0.21224230641000275,-0.07344998763758492
1972,Massachusetts,0.39285814565086635,0.25,12.0,0.1862762802427585,0.04316666666666637,-0.08333333333333337,0.4166666666666667,-0.05189418481131847,-0.035716291301732705,0.06911222985841393
1974,Massachusetts,0.3529189347389247,0.16666666666666666,12.0,0.17862324666707582,0.11183333333333327,-0.1666666666666667,0.4166666666666667,-0.09970823590881334,-0.039171202811182804,0.03883653348512758
1976,Massachusetts,0.36065277064036017,0.16666666666666666,12.0,0.16516912391117644,0.07866666666666676,-0.1666666666666667,0.3333333333333333,-0.0370335594515776,-0.0546388746140537,0.07473313714145385
1978,Massachusetts,0.3610116468383933,0.16666666666666666,12.0,0.16714921485077083,0.0906666666666671,-0.08333333333333334,0.3333333333333333,-0.055594256238593986,-0.05535662701012001,0.04914890197020416
1980,Massachusetts,0.3638574100846238,0.16666666666666666,12.0,0.18045147512080412,0.10133333333333377,-0.1666666666666667,0.3333333333333333,-0.09165115216236164,-0.06104815350258097,0.027130687905158185
1982,Massachusetts,0.3658887891023311,0.09090909090909091,11.0,0.15781115128546866,0.0855454545454534,-0.09090909090909086,0.36363636363636365,-0.04001900110234796,-0.14086848729557122,-0.10006309857115203
1984,Massachusetts,0.3527667268792142,0.09090909090909091,11.0,0.14691275582210006,0.07554545454545389,-2.7755575615628914E-17,0.2727272727272727,-0.039739950594760154,-0.11462436284933741,-0.043975791914261986
1986,Massachusetts,0.35678400811511113,0.09090909090909091,11.0,0.1470933152508763,0.08190909090909004,-2.7755575615628914E-17,0.18181818181818182,-0.03072774136576434,-0.12265892532113132,-0.0944912915407472
1988,Massachusetts,0.35134837513100176,0.09090909090909091,11.0,0.1637505267759396,0.10918181818181627,-0.09090909090909086,0.18181818181818182,-0.042244749464949105,-0.11178765935291257,-0.13032858471331357
1990,Massachusetts,0.3721420596794752,0.09090909090909091,11.0,0.15531652540019927,0.07736363636363562,-0.1818181818181818,0.2727272727272727,-0.027488362328303373,-0.1533750284498595,-0.10623505367792649
1992,Massachusetts,0.36053168199052205,0.2,10.0,0.14544095009303337,0.03840000000000007,5.551115123125783E-17,0.5,-0.021329705732635762,-0.02106336398104408,0.14699637869617255
