1	41,158	0,1,	R+1	805	15316	0.0	0.0	1.0	0.0	0.0	41,158	0.21551347963694117	1.8003287262872784E11	527896.5061941806	3616124.1444030693	0.48685971727987987	0.5131402827201201	14,913	15,718
2	39,153	1,0,	D+2	1413	15245	0.0	0.0	1.0	0.0	0.0	39,153	0.31741427253735843	1.0110435764942421E11	1814384.8371934155	248387.48805010255	0.5231722916461675	0.47682770835383254	15,951	14,538
3	38,125	0,1,	R+8	5183	16880	0.0	0.0	0.0	1.0	0.0	38,125	0.2778808757332102	5.756733497375016E10	1407246.8682116068	274977.8977063364	0.42323528540537336	0.5767647145946266	14,288	19,471
4	41,331	0,1,	R+2	1348	14297	0.0	0.0	1.0	0.0	0.0	41,331	0.14478124257559213	5.855913633634383E9	712928.7252962658	0.0	0.47642862138910264	0.5235713786108974	13,623	14,971
5	37,987	1,0,	D+13	7841	14924	1.0	0.0	0.0	0.0	0.0	37,987	0.3103099586513991	7.231788815938042E10	1711314.9444420387	0.0	0.6313532348309713	0.3686467651690287	18,844	11,003
6	40,310	0,1,	R+5	2607	12904	0.0	0.0	0.0	1.0	0.0	40,310	0.25242579305762686	2.5532163014981723E11	3565183.366382783	0.0	0.449490448327973	0.550509551672027	11,600	14,207
7	43,859	1,0,	D+11	5968	13607	1.0	0.0	0.0	0.0	0.0	43,859	0.20835292606485464	2.204232033167205E9	364614.3732970608	0.0	0.6096494451385316	0.39035055486146836	16,591	10,623
8	35,232	1,0,	D+31	6145	5020	1.0	0.0	0.0	0.0	0.0	35,232	0.40099896436757543	9.766197158486006E8	174942.7907497051	0.0	0.8060563801175415	0.19394361988245842	8,092	1,947
9	39,405	1,0,	D+14	5104	9046	1.0	0.0	0.0	0.0	0.0	39,405	0.23360880535884537	1.4736403357232227E9	281550.35411878576	0.0	0.6410568206942295	0.3589431793057705	11,598	6,494
10	36,653	1,0,	D+41	19347	11694	1.0	0.0	0.0	0.0	0.0	36,653	0.2280351696796549	1.6717367911214762E9	303520.45576793334	0.0	0.913627228802326	0.08637277119767392	21,367	2,020
11	34,803	1,0,	D+41	18234	11130	1.0	0.0	0.0	0.0	0.0	34,803	0.25315918024103723	1.575806215899454E9	279678.76698092016	0.0	0.9095687331536388	0.09043126684636119	20,247	2,013
12	38,499	1,0,	D+23	11304	12248	1.0	0.0	0.0	0.0	0.0	38,499	0.22515358057501386	3.6431344882894263E9	450923.74471368367	0.0	0.730731548007838	0.269268451992162	17,900	6,596
13	41,866	1,0,	D+4	2516	14899	0.0	1.0	0.0	0.0	0.0	41,866	0.1314643615614106	1.9536685796494312E9	432141.88265556114	0.0	0.5422175984965434	0.4577824015034566	16,157	13,641
14	42,383	0,1,	R+12	7494	15564	0.0	0.0	0.0	0.0	1.0	42,383	0.20413273881046543	5.219033265895407E9	566817.9999415678	0.0	0.3796260601387818	0.6203739398612182	11,817	19,311
15	42,474	1,0,	D+10	5338	12914	1.0	0.0	0.0	0.0	0.0	42,474	0.386023099416189	1.5879895092988224E9	227364.20870931263	0.0	0.6033374632182128	0.3966625367817872	15,583	10,245
16	38,203	1,0,	D+35	15380	10831	1.0	0.0	0.0	0.0	0.0	38,203	0.26830401204949733	1.106487457246768E9	227648.39682397424	0.0	0.8549995383621087	0.14500046163789124	18,521	3,141
17	36,653	1,0,	D+39	19059	12166	1.0	0.0	0.0	0.0	0.0	36,653	0.30193645090340854	1.2649887138050747E9	229451.27984567982	0.0	0.8916608441905388	0.10833915580946119	21,695	2,636
18	32,813	1,0,	D+37	14226	9635	1.0	0.0	0.0	0.0	0.0	32,813	0.26372062585745354	1.1469200544529278E9	233775.7486521782	0.0	0.8691229891022314	0.13087701089776854	16,748	2,522
19	48,273	1,0,	D+19	12042	15872	1.0	0.0	0.0	0.0	0.0	48,273	0.13970036350742085	1.4255043668414068E9	252987.76241297252	140134.38941490254	0.6896736391129032	0.31032636088709675	21,893	9,851
20	42,554	1,0,	D+4	2420	13759	0.0	1.0	0.0	0.0	0.0	42,554	0.3471893339710685	3.3598833088685613E9	299500.7096933982	65633.19952654286	0.5439712188385784	0.4560287811614216	14,969	12,549
21	41,141	0,1,	R+3	1580	14803	0.0	0.0	1.0	0.0	0.0	41,141	0.5532506698255713	6.97357431041701E9	309644.9563469449	117792.79813095438	0.47331621968519894	0.526683780314801	14,013	15,593
22	41,440	1,0,	D+17	11244	16349	1.0	0.0	0.0	0.0	0.0	41,440	0.25815900749850207	3.658186515158415E9	343332.5035060629	104866.36680440069	0.6719371215364854	0.32806287846351456	21,971	10,727
23	39,903	0,1,	R+8	4813	15371	0.0	0.0	0.0	1.0	0.0	39,903	0.3395545963624026	1.044426091814896E10	534699.8730524064	116015.65694925487	0.42171692527894344	0.5782830747210566	12,964	17,777
24	40,291	0,1,	R+12	7909	16418	0.0	0.0	0.0	0.0	1.0	40,291	0.4203988942707069	1.5199811806025042E10	674051.7722270455	0.0	0.3795644891122278	0.6204355108877722	12,463	20,372
25	40,392	0,1,	R+2	982	12812	0.0	0.0	1.0	0.0	0.0	40,392	0.5713607959235368	6.781490797182296E10	1031423.3717837791	253131.13413923865	0.4808382766156728	0.5191617233843272	12,321	13,303
26	40,155	1,0,	D+14	7019	12189	1.0	0.0	0.0	0.0	0.0	40,155	0.0630312767357283	4.554390116971308E9	893221.9426351016	79555.14209146863	0.6439676744472248	0.35603232555277514	15,698	8,679
27	40,447	0,1,	R+15	9688	15658	0.0	0.0	0.0	0.0	1.0	40,447	0.30992018660664833	1.026834292285156E11	1852900.088392532	250093.0126937739	0.34531868693319706	0.6546813130668029	10,814	20,502
28	40,236	1,0,	D+5	3162	14763	0.0	1.0	0.0	0.0	0.0	40,236	0.43850498018055367	2.954525715923859E11	2034710.7946964074	1166771.4442313318	0.5535460272302377	0.44645397276976223	16,344	13,182
29	41,067	0,1,	R+6	3492	15813	0.0	0.0	0.0	1.0	0.0	41,067	0.454934261400625	1.6385632776575974E11	2127463.9919664217	0.0	0.4447922595332954	0.5552077404667046	14,067	17,559
30	40,318	0,1,	R+5	3442	17946	0.0	0.0	0.0	1.0	0.0	40,318	0.4018217840603752	6.906975805172609E10	949069.4302686657	694189.7339481387	0.45205059623314386	0.5479494037668561	16,225	19,667
31	39,984	0,1,	R+16	10741	16603	0.0	0.0	0.0	0.0	1.0	39,984	0.27658743440144945	9.94808973389841E10	2125976.972242733	0.0	0.33826230989308836	0.6617376901069116	11,232	21,973
32	39,889	0,1,	R+6	2795	12294	0.0	0.0	0.0	1.0	0.0	39,889	0.4986134154250098	6.249683536115683E10	1003780.809861135	334990.66874498	0.4431610200512466	0.5568389799487534	10,896	13,691
33	38,022	0,1,	R+20	14221	17581	0.0	0.0	0.0	0.0	1.0	38,022	0.18474098187178145	2.4718101448047676E10	1296674.1811223284	0.0	0.2977731008788146	0.7022268991211854	10,470	24,691
34	42,443	0,1,	R+0	209	16152	0.0	0.0	1.0	0.0	0.0	42,443	0.6356217042200614	4.190801870473739E11	2318586.4755142014	746444.4673235511	0.4967650063461598	0.5032349936538402	16,047	16,256
35	40,633	0,1,	R+7	3659	13542	0.0	0.0	0.0	1.0	0.0	40,633	0.443793973025336	4.078256162974116E11	3398219.929840144	0.0	0.43244839936491525	0.5675516006350847	11,712	15,371
36	40,533	0,1,	R+2	900	12546	0.0	0.0	1.0	0.0	0.0	40,533	0.3306228177978292	8.415193885997986E11	3797593.641155859	2477201.1358189043	0.48206599713055953	0.5179340028694405	12,096	12,996
37	40,520	1,0,	D+9	5447	14992	1.0	0.0	0.0	0.0	0.0	40,520	0.2966909095955762	9.528795532903624E10	2008962.4346884831	0.0	0.5908348063902878	0.40916519360971215	17,715	12,268
38	40,475	0,1,	R+16	9923	15186	0.0	0.0	0.0	0.0	1.0	40,475	0.3509324063771142	8.036004024945656E10	1696341.4243589796	0.0	0.3366369233808567	0.6633630766191433	10,224	20,147
39	40,878	0,1,	R+10	5380	13326	0.0	0.0	0.0	0.0	1.0	40,878	0.37796778275593246	1.1243519170408539E11	1933430.9787282627	0.0	0.3990694882185202	0.6009305117814798	10,636	16,016
40	39,978	0,1,	R+8	4191	12571	0.0	0.0	0.0	0.0	1.0	39,978	0.4473267404380075	1.5208657806154504E11	2066987.9558652395	0.0	0.41665009347281334	0.5833499065271867	10,475	14,666
41	41,516	0,1,	R+13	6804	13199	0.0	0.0	0.0	0.0	1.0	41,516	0.41020498527277505	2.2759756686113763E11	2640512.7715747943	0.0	0.3711266005000379	0.6288733994999621	9,797	16,601
