27	40,447	0,1,	R+11	7088	15887	0.0	0.0	0.0	0.0	1.0	40,447	0.30992018660664833	1.026834292285156E11	1852900.088392532	250093.0126937739	0.38846226474475987	0.6115377352552401	12,343	19,431
28	40,236	0,1,	R+6	3526	14474	0.0	0.0	0.0	1.0	0.0	40,236	0.43850498018055367	2.954525715923859E11	2034710.7946964074	1166771.4442313318	0.4390976924139837	0.5609023075860163	12,711	16,237
29	41,067	0,1,	R+6	3855	16117	0.0	0.0	0.0	1.0	0.0	41,067	0.454934261400625	1.6385632776575974E11	2127463.9919664217	0.0	0.4402010362051314	0.5597989637948686	14,189	18,044
30	40,318	0,1,	R+5	3365	17582	0.0	0.0	0.0	1.0	0.0	40,318	0.4018217840603752	6.906975805172609E10	949069.4302686657	694189.7339481387	0.45215140915166513	0.5478485908483349	15,899	19,264
31	39,984	0,1,	R+18	12150	16710	0.0	0.0	0.0	0.0	1.0	39,984	0.27658743440144945	9.94808973389841E10	2125976.972242733	0.0	0.31822262118491923	0.6817773788150808	10,635	22,785
32	39,889	0,1,	R+8	4273	13422	0.0	0.0	0.0	1.0	0.0	39,889	0.4986134154250098	6.249683536115683E10	1003780.809861135	334990.66874498	0.4204075550422829	0.5795924449577171	11,285	15,558
33	38,022	0,1,	R+24	16849	17539	0.0	0.0	0.0	0.0	1.0	38,022	0.18474098187178145	2.4718101448047676E10	1296674.1811223284	0.0	0.25982837756934746	0.7401716224306526	9,114	25,963
34	42,443	0,1,	R+10	5930	14776	0.0	0.0	0.0	0.0	1.0	42,443	0.6356217042200614	4.190801870473739E11	2318586.4755142014	746444.4673235511	0.3996683811586356	0.6003316188413643	11,811	17,741
35	40,633	0,1,	R+6	2939	12723	0.0	0.0	0.0	1.0	0.0	40,633	0.443793973025336	4.078256162974116E11	3398219.929840144	0.0	0.4422479858518373	0.5577520141481627	11,253	14,192
36	40,533	0,1,	R+7	3198	11875	0.0	0.0	0.0	1.0	0.0	40,533	0.3306228177978292	8.415193885997986E11	3797593.641155859	2477201.1358189043	0.4326736842105263	0.5673263157894737	10,276	13,474
37	40,520	0,1,	R+1	685	14946	0.0	0.0	1.0	0.0	0.0	40,520	0.2966909095955762	9.528795532903624E10	2008962.4346884831	0.0	0.48854170151550635	0.5114582984844936	14,603	15,288
38	40,475	0,1,	R+15	9328	15688	0.0	0.0	0.0	0.0	1.0	40,475	0.3509324063771142	8.036004024945656E10	1696341.4243589796	0.0	0.35135135135135137	0.6486486486486487	11,024	20,352
39	40,878	0,1,	R+8	4172	13705	0.0	0.0	0.0	1.0	0.0	40,878	0.37796778275593246	1.1243519170408539E11	1933430.9787282627	0.0	0.42389638817949654	0.5761036118205035	11,619	15,791
40	39,978	0,1,	R+7	3452	12533	0.0	0.0	0.0	1.0	0.0	39,978	0.4473267404380075	1.5208657806154504E11	2066987.9558652395	0.0	0.43114178568578954	0.5688582143142105	10,807	14,259
41	41,516	0,1,	R+12	6509	13089	0.0	0.0	0.0	0.0	1.0	41,516	0.41020498527277505	2.2759756686113763E11	2640512.7715747943	0.0	0.3756733009894182	0.6243266990105818	9,834	16,343
42	41,476	1,0,	D+5	2926	13705	0.0	1.0	0.0	0.0	0.0	41,476	0.4147430104560799	1.5905634867563364E11	2195284.9416060518	0.0	0.5533746807734403	0.4466253192265596	15,168	12,242
43	41,909	1,0,	D+7	3967	15225	0.0	1.0	0.0	0.0	0.0	41,909	0.18541564104482905	9.09196619611831E10	2321643.5488453987	214257.28000606218	0.5651417123715065	0.43485828762849355	17,208	13,241
44	40,328	1,0,	D+12	5816	11916	1.0	0.0	0.0	0.0	0.0	40,328	0.10556119907193744	4.556032484117744E9	736454.9415464255	0.0	0.6220208123531387	0.37797918764686134	14,824	9,008
45	39,195	1,0,	D+6	3175	13427	0.0	1.0	0.0	0.0	0.0	39,195	0.32542844082544636	5.206773213933067E10	1262955.7293797561	206661.61041516362	0.5591181618441142	0.4408818381558858	15,014	11,839
46	38,971	1,0,	D+15	10445	17885	1.0	0.0	0.0	0.0	0.0	38,971	0.24948948267482898	4.017786774738442E10	1422565.438428677	0.0	0.6460063183203333	0.35399368167966677	23,107	12,662
47	39,286	1,0,	D+2	1293	16921	0.0	0.0	1.0	0.0	0.0	39,286	0.2655432799906666	1.7239253385275476E11	2856251.8640999543	0.0	0.5191040453887297	0.4808959546112703	17,567	16,274
48	41,555	1,0,	D+25	17957	17788	1.0	0.0	0.0	0.0	0.0	41,555	0.23735440878387654	1.1661718588657318E10	785755.7342694746	0.0	0.7523822909346451	0.24761770906535488	26,766	8,809
49	41,142	0,1,	R+4	2244	12634	0.0	0.0	0.0	1.0	0.0	41,142	0.4837179642069688	2.77314866018525E11	2002323.4275806996	909008.2977903767	0.45559601076460343	0.5444039892353966	11,512	13,756
50	40,181	0,1,	R+2	958	12751	0.0	0.0	1.0	0.0	0.0	40,181	0.31713315246715246	2.911673021975068E11	3396686.076006602	0.0	0.48121715943847543	0.5187828405615246	12,272	13,230
51	39,671	1,0,	D+4	2231	14251	0.0	0.0	1.0	0.0	0.0	39,671	0.5539898661914309	3.561475443433241E11	2622602.404619157	292922.1322064266	0.5391389775797341	0.46086102242026594	15,366	13,135
52	40,959	0,1,	R+8	4037	12253	0.0	0.0	0.0	0.0	1.0	40,959	0.10666416461166744	2.1082785888315563E10	1310366.9064819606	354194.1498675616	0.4176290552948378	0.5823709447051623	10,234	14,271
53	41,180	0,1,	R+10	6407	15341	0.0	0.0	0.0	0.0	1.0	41,180	0.09852411431690763	1.0183120329108195E11	3293854.2053239928	413409.5324443306	0.3955868452788371	0.604413154721163	12,137	18,544
54	42,564	1,0,	D+10	5276	12985	1.0	0.0	0.0	0.0	0.0	42,564	0.08104101234358838	3.7647994738526363E9	657672.7638944946	141840.18004431017	0.6015787447054294	0.3984212552945707	15,623	10,347
55	39,919	1,0,	D+9	3918	11370	1.0	0.0	0.0	0.0	0.0	39,919	0.2152115766580527	4.661435857546448E9	478720.4025470971	57323.96805261895	0.5861477572559367	0.41385224274406335	13,329	9,411
56	39,692	0,1,	R+13	10213	19240	0.0	0.0	0.0	0.0	1.0	39,692	0.2090815710830621	7.297880062531277E10	2008175.2198258946	114874.97979963005	0.36729124977260325	0.6327087502273968	14,133	24,346
57	39,952	1,0,	D+24	10752	11024	1.0	0.0	0.0	0.0	0.0	39,952	0.1402396053374091	3.5343839932485538E9	562764.1937956304	0.0	0.7438316400580551	0.25616835994194487	16,400	5,648
58	39,770	0,1,	R+21	14142	16467	0.0	0.0	0.0	0.0	1.0	39,770	0.2876807288223049	2.905778706320392E10	1126628.7128453162	0.0	0.28529786846420113	0.7147021315357989	9,396	23,538
59	39,891	0,1,	R+22	14545	16596	0.0	0.0	0.0	0.0	1.0	39,891	0.3080249565830064	1.3088021890382005E11	2101860.2709624493	278491.43304964376	0.28088939772829985	0.7191106022717002	9,323	23,868
60	39,574	0,1,	R+20	13505	17157	0.0	0.0	0.0	0.0	1.0	39,574	0.29909410201971215	2.8913055225047226E10	940506.2139516308	215549.7337759497	0.3032086964124384	0.6967913035875616	10,404	23,909
61	38,434	1,0,	D+20	8474	10603	1.0	0.0	0.0	0.0	0.0	38,434	0.08346236854882987	2.277857865911743E9	475613.4453580787	146687.97346877906	0.6998019428463642	0.3001980571536358	14,840	6,366
62	40,714	1,0,	D+9	4679	13367	1.0	0.0	0.0	0.0	0.0	40,714	0.20019983672262753	6.189066387426453E9	604328.9370625926	25272.77554915002	0.5875135600194517	0.4124864399805484	15,706	11,027
63	39,676	0,1,	R+11	7457	16842	0.0	0.0	0.0	0.0	1.0	39,676	0.38002025703326525	4.454628704210122E10	1168598.0923164084	60120.83054746074	0.38930617819077873	0.6106938218092213	13,113	20,570
64	39,930	1,0,	D+16	6817	10786	1.0	0.0	0.0	0.0	0.0	39,930	0.045385027721366614	3.0529438164211435E9	844007.2042645102	100533.7088446762	0.6580130731074127	0.34198692689258725	14,194	7,377
65	39,141	1,0,	D+7	3918	14268	0.0	1.0	0.0	0.0	0.0	39,141	0.38706022950666524	1.1280053986064146E10	424086.0683480149	241433.82622695828	0.568650126156434	0.43134987384356605	16,227	12,309
66	39,510	0,1,	R+9	5574	16116	0.0	0.0	0.0	0.0	1.0	39,510	0.13647035357996357	4.564911327456883E10	1901924.9784397227	197736.01615458884	0.4135331347728965	0.5864668652271035	13,329	18,903
67	39,824	0,1,	R+3	1788	14440	0.0	0.0	1.0	0.0	0.0	39,824	0.31770532445463673	3.001095315855928E11	3445343.9157219334	0.0	0.4690443213296399	0.5309556786703601	13,546	15,334
68	39,995	1,0,	D+3	1833	15329	0.0	0.0	1.0	0.0	0.0	39,995	0.2390370999046563	6.588729921123939E10	1861114.6567326935	0.0	0.5298952930815148	0.47010470691848516	16,245	14,412
69	38,445	0,1,	R+11	5512	12075	0.0	0.0	0.0	0.0	1.0	38,445	0.3529481382932319	3.5129149826536224E11	3536578.5130370925	0.0	0.385879917184265	0.6141200828157349	9,319	14,831
70	40,067	1,0,	D+1	726	13776	0.0	0.0	1.0	0.0	0.0	40,067	0.21464906544303833	2.1452206413443646E11	3543858.839731534	0.0	0.513175087108014	0.48682491289198604	14,139	13,413
71	41,825	1,0,	D+10	5533	13889	1.0	0.0	0.0	0.0	0.0	41,825	0.23027232694828964	1.1705329262944762E11	2527411.018494873	0.0	0.5995967887100839	0.40040321128991613	16,655	11,122
72	41,046	1,0,	D+2	907	13097	0.0	0.0	1.0	0.0	0.0	41,046	0.3663331206857664	1.6794675066612134E11	2400228.7979153725	0.0	0.5173137861260643	0.4826862138739358	13,550	12,643
73	41,880	1,0,	D+10	5402	13468	1.0	0.0	0.0	0.0	0.0	41,880	0.39016648856118297	4.773584731854573E11	1943583.7007012856	2636620.3725520456	0.6002747252747253	0.39972527472527475	16,169	10,767
74	40,883	1,0,	D+9	4935	14344	1.0	0.0	0.0	0.0	0.0	40,883	0.3325953161047441	9.60486962945351E11	3451255.0260237413	3430467.9598768884	0.586014571060062	0.41398542893993795	16,811	11,876
75	40,550	1,0,	D+2	837	13496	0.0	0.0	1.0	0.0	0.0	40,550	0.5079132577779387	2.6420520892717828E11	2556706.321764647	0.0	0.5155051683894631	0.48449483161053686	13,914	13,077
76	42,581	1,0,	D+27	18579	17040	1.0	0.0	0.0	0.0	0.0	42,581	0.1754188214130631	3.096587642159831E9	470986.5723754877	0.0	0.7725872238035154	0.22741277619648465	26,329	7,750
77	45,548	1,0,	D+25	15260	15015	1.0	0.0	0.0	0.0	0.0	45,548	0.2371196063709917	4.590431424795717E9	493228.2592643043	0.0	0.754079254079254	0.24592074592074592	22,645	7,385
78	47,025	1,0,	D+34	22260	16284	1.0	0.0	0.0	0.0	0.0	47,025	0.10667398157363554	3.853744628913608E9	673778.4951567077	0.0	0.8417464996315401	0.15825350036845984	27,414	5,154
79	40,790	1,0,	D+14	12737	22655	1.0	0.0	0.0	0.0	0.0	40,790	0.28269167444907334	4.871511484092153E10	1471567.8404551374	0.0	0.6405570637180251	0.3594429362819749	29,023	16,286
80	39,010	1,0,	D+10	6087	15794	1.0	0.0	0.0	0.0	0.0	39,010	0.6219947967315815	1.7033437361132974E11	1539556.4997035714	420698.35266798484	0.5963529300028493	0.4036470699971507	18,837	12,750
81	40,500	1,0,	D+17	11257	17040	1.0	0.0	0.0	0.0	0.0	40,500	0.145954325184279	3.227036099710132E10	1666857.061415798	0.0	0.6651603626866985	0.33483963731330146	22,668	11,411
82	42,145	0,1,	R+12	7831	16191	0.0	0.0	0.0	0.0	1.0	42,145	0.37051095703272585	9.21778317358962E9	559136.2484350526	0.0	0.37908032488187515	0.6209196751181248	12,275	20,106
83	39,426	0,1,	R+20	14135	17358	0.0	0.0	0.0	0.0	1.0	39,426	0.4500524868851878	3.107878515220453E10	931548.2754622316	0.0	0.29641365404004033	0.7035863459599597	10,290	24,425
84	40,672	0,1,	R+18	12160	16589	0.0	0.0	0.0	0.0	1.0	40,672	0.4232375108455506	1.0228315268105696E10	551080.3291954184	0.0	0.31674603653023087	0.6832539634697691	10,509	22,669
85	40,594	1,0,	D+1	720	12718	0.0	0.0	1.0	0.0	0.0	40,594	0.1646070631827276	6.270622928879082E10	2187943.192309193	0.0	0.5141531687372228	0.48584683126277717	13,078	12,358
86	39,048	0,1,	R+5	3189	15915	0.0	0.0	0.0	1.0	0.0	39,048	0.19479025439670677	1.723888760156867E11	3334847.191997256	0.0	0.4499041754374941	0.5500958245625059	14,320	17,509
87	40,181	0,1,	R+8	3926	12436	0.0	0.0	0.0	1.0	0.0	40,181	0.409366554159043	7.465002822461278E11	4787003.461254789	0.0	0.42107590865229977	0.5789240913477002	10,473	14,399
88	40,520	1,0,	D+6	2625	10642	0.0	1.0	0.0	0.0	0.0	40,520	0.31916097803586785	5.729065674910334E9	409942.498775818	86667.98765639139	0.5616689376497674	0.43833106235023256	11,954	9,329
89	39,877	0,1,	R+10	5574	13892	0.0	0.0	0.0	0.0	1.0	39,877	0.26496738674244247	1.2816797871599284E11	1721451.2265639484	992015.6909969635	0.399690469334869	0.600309530665131	11,105	16,679
90	40,415	1,0,	D+0	113	12026	0.0	0.0	1.0	0.0	0.0	40,415	0.16067744756451108	7.685108980897728E9	542176.51776916	310790.13490209315	0.5023491746704919	0.4976508253295081	12,082	11,969
91	40,631	1,0,	D+2	1010	12955	0.0	0.0	1.0	0.0	0.0	40,631	0.4188803833648134	4.058323390468013E11	2678933.3571913857	1080434.6087136846	0.5194905441914319	0.48050945580856813	13,460	12,450
92	40,277	0,1,	R+3	1382	12216	0.0	0.0	1.0	0.0	0.0	40,277	0.4578035261819893	3.5992369248935736E11	3143189.630883864	0.0	0.4717174197773412	0.5282825802226588	11,525	12,907
93	42,444	1,0,	D+4	2383	15309	0.0	0.0	1.0	0.0	0.0	42,444	0.2532926801383704	1.1886833856192957E11	2428436.2584505435	0.0	0.538916288336545	0.46108371166345496	16,500	14,117
94	38,915	1,0,	D+10	6447	16716	1.0	0.0	0.0	0.0	0.0	38,915	0.22936343617714391	1.0676566864563046E11	2272346.25727383	194964.91176772822	0.5964224821273668	0.4035775178726332	19,939	13,492
95	44,109	1,0,	D+13	7214	13377	1.0	0.0	0.0	0.0	0.0	44,109	0.08269468180419867	7.406969573324651E9	977197.8087170719	111641.9183295852	0.6348209613515736	0.3651790386484264	16,984	9,770
96	39,272	0,1,	R+9	4246	12274	0.0	0.0	0.0	0.0	1.0	39,272	0.5232478348151224	3.758522183363693E11	2352547.614077631	869155.1253393232	0.4135163760795177	0.5864836239204824	10,151	14,397
97	41,045	0,1,	R+12	6264	13052	0.0	0.0	0.0	0.0	1.0	41,045	0.1663143194723605	4.184318309580126E9	562279.7820971158	0.0	0.3800183879865155	0.6199816120134846	9,920	16,184
98	40,166	0,1,	R+23	16557	18012	0.0	0.0	0.0	0.0	1.0	40,166	0.18827819652511	1.1961370523140163E10	893501.7120039511	0.0	0.27018849068650586	0.7298115093134941	9,733	26,290
99	38,598	0,1,	R+24	17559	18176	0.0	0.0	0.0	0.0	1.0	38,598	0.18626427834849874	3.445196483882233E10	1524569.203064808	0.0	0.25847982173805395	0.741520178261946	9,396	26,955
